Datetime,dr_amount,cr_amount,transaction_count,date,hour,day_of_week,day_name
16-02-2025 16:00,-,-,0,16-02-2025,16,6,Sunday
16-02-2025 17:00,-,-,0,16-02-2025,17,6,Sunday
16-02-2025 17:00,-,-,0,16-02-2025,17,6,Sunday
16-02-2025 18:00,-,-,0,16-02-2025,18,6,Sunday
16-02-2025 18:00,-,-,0,16-02-2025,18,6,Sunday
16-02-2025 19:00,-,-,0,16-02-2025,19,6,Sunday
16-02-2025 19:00,-,-,0,16-02-2025,19,6,Sunday
16-02-2025 20:00,-,-,0,16-02-2025,20,6,Sunday
16-02-2025 20:00,-,-,0,16-02-2025,20,6,Sunday
16-02-2025 21:00,-,-,0,16-02-2025,21,6,Sunday
16-02-2025 21:00,-,-,0,16-02-2025,21,6,Sunday
16-02-2025 22:00,-,-,0,16-02-2025,22,6,Sunday
16-02-2025 22:00,-,-,0,16-02-2025,22,6,Sunday
16-02-2025 23:00,-,-,0,16-02-2025,23,6,Sunday
16-02-2025 23:00,-,-,0,16-02-2025,23,6,Sunday
17-02-2025 00:00,-,-,0,17-02-2025,0,0,Monday
17-02-2025 00:00,-,-,0,17-02-2025,0,0,Monday
17-02-2025 01:00,-,-,0,17-02-2025,1,0,Monday
17-02-2025 01:00,-,-,0,17-02-2025,1,0,Monday
17-02-2025 02:00,-,-,0,17-02-2025,2,0,Monday
17-02-2025 02:00,-,-,0,17-02-2025,2,0,Monday
17-02-2025 03:00,-,-,0,17-02-2025,3,0,Monday
17-02-2025 03:00,-,-,0,17-02-2025,3,0,Monday
17-02-2025 04:00,-,-,0,17-02-2025,4,0,Monday
17-02-2025 04:00,-,-,0,17-02-2025,4,0,Monday
17-02-2025 05:00,-,-,0,17-02-2025,5,0,Monday
17-02-2025 05:00,-,-,0,17-02-2025,5,0,Monday
17-02-2025 06:00,-,"-10,332",15,17-02-2025,6,0,Monday
17-02-2025 06:00,"-9,467",-,12,17-02-2025,6,0,Monday
17-02-2025 07:00,-,"-18,872",25,17-02-2025,7,0,Monday
17-02-2025 07:00,"-14,984",-,17,17-02-2025,7,0,Monday
17-02-2025 08:00,-,"-38,658",42,17-02-2025,8,0,Monday
17-02-2025 08:00,"-29,158",-,36,17-02-2025,8,0,Monday
17-02-2025 09:00,-,"-64,009",63,17-02-2025,9,0,Monday
17-02-2025 09:00,"-36,387",-,33,17-02-2025,9,0,Monday
17-02-2025 10:00,-,"-64,687",64,17-02-2025,10,0,Monday
17-02-2025 10:00,"-64,638",-,70,17-02-2025,10,0,Monday
17-02-2025 11:00,-,"-46,723",46,17-02-2025,11,0,Monday
17-02-2025 11:00,"-52,949",-,54,17-02-2025,11,0,Monday
17-02-2025 12:00,-,"-44,286",37,17-02-2025,12,0,Monday
17-02-2025 12:00,"-35,113",-,31,17-02-2025,12,0,Monday
17-02-2025 13:00,-,"-44,380",34,17-02-2025,13,0,Monday
17-02-2025 13:00,"-32,166",-,35,17-02-2025,13,0,Monday
17-02-2025 14:00,-,"-53,687",49,17-02-2025,14,0,Monday
17-02-2025 14:00,"-42,901",-,47,17-02-2025,14,0,Monday
17-02-2025 15:00,-,"-94,857",89,17-02-2025,15,0,Monday
17-02-2025 15:00,"-79,667",-,78,17-02-2025,15,0,Monday
17-02-2025 16:00,-,"-1,13,169",111,17-02-2025,16,0,Monday
17-02-2025 16:00,"-1,03,770",-,113,17-02-2025,16,0,Monday
17-02-2025 17:00,-,"-1,52,456",170,17-02-2025,17,0,Monday
17-02-2025 17:00,"-1,40,003",-,126,17-02-2025,17,0,Monday
17-02-2025 18:00,-,"-23,825",14,17-02-2025,18,0,Monday
17-02-2025 18:00,"-18,334",-,21,17-02-2025,18,0,Monday
17-02-2025 19:00,-,-,0,17-02-2025,19,0,Monday
17-02-2025 19:00,-,-,0,17-02-2025,19,0,Monday
17-02-2025 20:00,-,-,0,17-02-2025,20,0,Monday
17-02-2025 20:00,-,-,0,17-02-2025,20,0,Monday
17-02-2025 21:00,-,-,0,17-02-2025,21,0,Monday
17-02-2025 21:00,-,-,0,17-02-2025,21,0,Monday
17-02-2025 22:00,-,-,0,17-02-2025,22,0,Monday
17-02-2025 22:00,-,-,0,17-02-2025,22,0,Monday
17-02-2025 23:00,-,-,0,17-02-2025,23,0,Monday
17-02-2025 23:00,-,-,0,17-02-2025,23,0,Monday
18-02-2025 00:00,-,-,0,18-02-2025,0,1,Tuesday
18-02-2025 00:00,-,-,0,18-02-2025,0,1,Tuesday
18-02-2025 01:00,-,-,0,18-02-2025,1,1,Tuesday
18-02-2025 01:00,-,-,0,18-02-2025,1,1,Tuesday
18-02-2025 02:00,-,-,0,18-02-2025,2,1,Tuesday
18-02-2025 02:00,-,-,0,18-02-2025,2,1,Tuesday
18-02-2025 03:00,-,-,0,18-02-2025,3,1,Tuesday
18-02-2025 03:00,-,-,0,18-02-2025,3,1,Tuesday
18-02-2025 04:00,-,-,0,18-02-2025,4,1,Tuesday
18-02-2025 04:00,-,-,0,18-02-2025,4,1,Tuesday
18-02-2025 05:00,-,-,0,18-02-2025,5,1,Tuesday
18-02-2025 05:00,-,-,0,18-02-2025,5,1,Tuesday
18-02-2025 06:00,-,"-10,356",10,18-02-2025,6,1,Tuesday
18-02-2025 06:00,"-8,816",-,7,18-02-2025,6,1,Tuesday
18-02-2025 07:00,-,"-17,790",14,18-02-2025,7,1,Tuesday
18-02-2025 07:00,"-14,403",-,7,18-02-2025,7,1,Tuesday
18-02-2025 08:00,-,"-25,722",29,18-02-2025,8,1,Tuesday
18-02-2025 08:00,"-20,685",-,21,18-02-2025,8,1,Tuesday
18-02-2025 09:00,-,"-51,924",46,18-02-2025,9,1,Tuesday
18-02-2025 09:00,"-27,007",-,34,18-02-2025,9,1,Tuesday
18-02-2025 10:00,-,"-60,547",54,18-02-2025,10,1,Tuesday
18-02-2025 10:00,"-44,784",-,58,18-02-2025,10,1,Tuesday
18-02-2025 11:00,-,"-47,374",49,18-02-2025,11,1,Tuesday
18-02-2025 11:00,"-48,307",-,53,18-02-2025,11,1,Tuesday
18-02-2025 12:00,-,"-35,560",27,18-02-2025,12,1,Tuesday
18-02-2025 12:00,"-26,382",-,33,18-02-2025,12,1,Tuesday
18-02-2025 13:00,-,"-35,021",39,18-02-2025,13,1,Tuesday
18-02-2025 13:00,"-27,620",-,31,18-02-2025,13,1,Tuesday
18-02-2025 14:00,-,"-42,170",50,18-02-2025,14,1,Tuesday
18-02-2025 14:00,"-36,548",-,27,18-02-2025,14,1,Tuesday
18-02-2025 15:00,-,"-68,930",67,18-02-2025,15,1,Tuesday
18-02-2025 15:00,"-60,383",-,55,18-02-2025,15,1,Tuesday
18-02-2025 16:00,-,"-91,906",117,18-02-2025,16,1,Tuesday
18-02-2025 16:00,"-82,783",-,69,18-02-2025,16,1,Tuesday
18-02-2025 17:00,-,"-1,32,493",133,18-02-2025,17,1,Tuesday
18-02-2025 17:00,"-95,672",-,96,18-02-2025,17,1,Tuesday
18-02-2025 18:00,-,"-17,734",27,18-02-2025,18,1,Tuesday
18-02-2025 18:00,"-16,764",-,13,18-02-2025,18,1,Tuesday
18-02-2025 19:00,-,-,0,18-02-2025,19,1,Tuesday
18-02-2025 19:00,-,-,0,18-02-2025,19,1,Tuesday
18-02-2025 20:00,-,-,0,18-02-2025,20,1,Tuesday
18-02-2025 20:00,-,-,0,18-02-2025,20,1,Tuesday
18-02-2025 21:00,-,-,0,18-02-2025,21,1,Tuesday
18-02-2025 21:00,-,-,0,18-02-2025,21,1,Tuesday
18-02-2025 22:00,-,-,0,18-02-2025,22,1,Tuesday
18-02-2025 22:00,-,-,0,18-02-2025,22,1,Tuesday
18-02-2025 23:00,-,-,0,18-02-2025,23,1,Tuesday
18-02-2025 23:00,-,-,0,18-02-2025,23,1,Tuesday
19-02-2025 00:00,-,-,0,19-02-2025,0,2,Wednesday
19-02-2025 00:00,-,-,0,19-02-2025,0,2,Wednesday
19-02-2025 01:00,-,-,0,19-02-2025,1,2,Wednesday
19-02-2025 01:00,-,-,0,19-02-2025,1,2,Wednesday
19-02-2025 02:00,-,-,0,19-02-2025,2,2,Wednesday
19-02-2025 02:00,-,-,0,19-02-2025,2,2,Wednesday
19-02-2025 03:00,-,-,0,19-02-2025,3,2,Wednesday
19-02-2025 03:00,-,-,0,19-02-2025,3,2,Wednesday
19-02-2025 04:00,-,-,0,19-02-2025,4,2,Wednesday
19-02-2025 04:00,-,-,0,19-02-2025,4,2,Wednesday
19-02-2025 05:00,-,-,0,19-02-2025,5,2,Wednesday
19-02-2025 05:00,-,-,0,19-02-2025,5,2,Wednesday
19-02-2025 06:00,-,"-9,170",10,19-02-2025,6,2,Wednesday
19-02-2025 06:00,"-8,820",-,2,19-02-2025,6,2,Wednesday
19-02-2025 07:00,-,"-13,442",12,19-02-2025,7,2,Wednesday
19-02-2025 07:00,"-14,775",-,15,19-02-2025,7,2,Wednesday
19-02-2025 08:00,-,"-31,457",36,19-02-2025,8,2,Wednesday
19-02-2025 08:00,"-24,306",-,29,19-02-2025,8,2,Wednesday
19-02-2025 09:00,-,"-55,956",35,19-02-2025,9,2,Wednesday
19-02-2025 09:00,"-34,594",-,29,19-02-2025,9,2,Wednesday
19-02-2025 10:00,-,"-59,219",54,19-02-2025,10,2,Wednesday
19-02-2025 10:00,"-49,324",-,42,19-02-2025,10,2,Wednesday
19-02-2025 11:00,-,"-41,226",50,19-02-2025,11,2,Wednesday
19-02-2025 11:00,"-41,048",-,51,19-02-2025,11,2,Wednesday
19-02-2025 12:00,-,"-37,020",39,19-02-2025,12,2,Wednesday
19-02-2025 12:00,"-30,125",-,31,19-02-2025,12,2,Wednesday
19-02-2025 13:00,-,"-31,957",38,19-02-2025,13,2,Wednesday
19-02-2025 13:00,"-25,522",-,25,19-02-2025,13,2,Wednesday
19-02-2025 14:00,-,"-45,770",35,19-02-2025,14,2,Wednesday
19-02-2025 14:00,"-34,604",-,45,19-02-2025,14,2,Wednesday
19-02-2025 15:00,-,"-75,048",81,19-02-2025,15,2,Wednesday
19-02-2025 15:00,"-65,015",-,45,19-02-2025,15,2,Wednesday
19-02-2025 16:00,-,"-1,14,836",107,19-02-2025,16,2,Wednesday
19-02-2025 16:00,"-90,713",-,75,19-02-2025,16,2,Wednesday
19-02-2025 17:00,-,"-1,13,477",128,19-02-2025,17,2,Wednesday
19-02-2025 17:00,"-1,06,027",-,91,19-02-2025,17,2,Wednesday
19-02-2025 18:00,-,"-18,468",14,19-02-2025,18,2,Wednesday
19-02-2025 18:00,"-17,166",-,11,19-02-2025,18,2,Wednesday
19-02-2025 19:00,-,-,0,19-02-2025,19,2,Wednesday
19-02-2025 19:00,-,-,0,19-02-2025,19,2,Wednesday
19-02-2025 20:00,-,-,0,19-02-2025,20,2,Wednesday
19-02-2025 20:00,-,-,0,19-02-2025,20,2,Wednesday
19-02-2025 21:00,-,-,0,19-02-2025,21,2,Wednesday
19-02-2025 21:00,-,-,0,19-02-2025,21,2,Wednesday
19-02-2025 22:00,-,-,0,19-02-2025,22,2,Wednesday
19-02-2025 22:00,-,-,0,19-02-2025,22,2,Wednesday
19-02-2025 23:00,-,-,0,19-02-2025,23,2,Wednesday
19-02-2025 23:00,-,-,0,19-02-2025,23,2,Wednesday
20-02-2025 00:00,-,-,0,20-02-2025,0,3,Thursday
20-02-2025 00:00,-,-,0,20-02-2025,0,3,Thursday
20-02-2025 01:00,-,-,0,20-02-2025,1,3,Thursday
20-02-2025 01:00,-,-,0,20-02-2025,1,3,Thursday
20-02-2025 02:00,-,-,0,20-02-2025,2,3,Thursday
20-02-2025 02:00,-,-,0,20-02-2025,2,3,Thursday
20-02-2025 03:00,-,-,0,20-02-2025,3,3,Thursday
20-02-2025 03:00,-,-,0,20-02-2025,3,3,Thursday
20-02-2025 04:00,-,-,0,20-02-2025,4,3,Thursday
20-02-2025 04:00,-,-,0,20-02-2025,4,3,Thursday
20-02-2025 05:00,-,-,0,20-02-2025,5,3,Thursday
20-02-2025 05:00,-,-,0,20-02-2025,5,3,Thursday
20-02-2025 06:00,-,"-8,101",14,20-02-2025,6,3,Thursday
20-02-2025 06:00,"-7,233",-,6,20-02-2025,6,3,Thursday
20-02-2025 07:00,-,"-14,600",12,20-02-2025,7,3,Thursday
20-02-2025 07:00,"-11,467",-,13,20-02-2025,7,3,Thursday
20-02-2025 08:00,-,"-32,084",25,20-02-2025,8,3,Thursday
20-02-2025 08:00,"-22,944",-,33,20-02-2025,8,3,Thursday
20-02-2025 09:00,-,"-44,720",36,20-02-2025,9,3,Thursday
20-02-2025 09:00,"-27,887",-,31,20-02-2025,9,3,Thursday
20-02-2025 10:00,-,"-69,474",52,20-02-2025,10,3,Thursday
20-02-2025 10:00,"-56,086",-,50,20-02-2025,10,3,Thursday
20-02-2025 11:00,-,"-40,174",40,20-02-2025,11,3,Thursday
20-02-2025 11:00,"-45,962",-,39,20-02-2025,11,3,Thursday
20-02-2025 12:00,-,"-31,339",37,20-02-2025,12,3,Thursday
20-02-2025 12:00,"-27,669",-,34,20-02-2025,12,3,Thursday
20-02-2025 13:00,-,"-27,294",38,20-02-2025,13,3,Thursday
20-02-2025 13:00,"-26,902",-,26,20-02-2025,13,3,Thursday
20-02-2025 14:00,-,"-41,541",47,20-02-2025,14,3,Thursday
20-02-2025 14:00,"-35,596",-,34,20-02-2025,14,3,Thursday
20-02-2025 15:00,-,"-63,858",67,20-02-2025,15,3,Thursday
20-02-2025 15:00,"-67,750",-,61,20-02-2025,15,3,Thursday
20-02-2025 16:00,-,"-1,00,135",80,20-02-2025,16,3,Thursday
20-02-2025 16:00,"-90,104",-,92,20-02-2025,16,3,Thursday
20-02-2025 17:00,-,"-1,14,885",131,20-02-2025,17,3,Thursday
20-02-2025 17:00,"-1,18,078",-,104,20-02-2025,17,3,Thursday
20-02-2025 18:00,-,"-17,008",25,20-02-2025,18,3,Thursday
20-02-2025 18:00,"-15,804",-,16,20-02-2025,18,3,Thursday
20-02-2025 19:00,-,-,0,20-02-2025,19,3,Thursday
20-02-2025 19:00,-,-,0,20-02-2025,19,3,Thursday
20-02-2025 20:00,-,-,0,20-02-2025,20,3,Thursday
20-02-2025 20:00,-,-,0,20-02-2025,20,3,Thursday
20-02-2025 21:00,-,-,0,20-02-2025,21,3,Thursday
20-02-2025 21:00,-,-,0,20-02-2025,21,3,Thursday
20-02-2025 22:00,-,-,0,20-02-2025,22,3,Thursday
20-02-2025 22:00,-,-,0,20-02-2025,22,3,Thursday
20-02-2025 23:00,-,-,0,20-02-2025,23,3,Thursday
20-02-2025 23:00,-,-,0,20-02-2025,23,3,Thursday
21-02-2025 00:00,-,-,0,21-02-2025,0,4,Friday
21-02-2025 00:00,-,-,0,21-02-2025,0,4,Friday
21-02-2025 01:00,-,-,0,21-02-2025,1,4,Friday
21-02-2025 01:00,-,-,0,21-02-2025,1,4,Friday
21-02-2025 02:00,-,-,0,21-02-2025,2,4,Friday
21-02-2025 02:00,-,-,0,21-02-2025,2,4,Friday
21-02-2025 03:00,-,-,0,21-02-2025,3,4,Friday
21-02-2025 03:00,-,-,0,21-02-2025,3,4,Friday
21-02-2025 04:00,-,-,0,21-02-2025,4,4,Friday
21-02-2025 04:00,-,-,0,21-02-2025,4,4,Friday
21-02-2025 05:00,-,-,0,21-02-2025,5,4,Friday
21-02-2025 05:00,-,-,0,21-02-2025,5,4,Friday
21-02-2025 06:00,-,"-10,316",11,21-02-2025,6,4,Friday
21-02-2025 06:00,"-9,324",-,9,21-02-2025,6,4,Friday
21-02-2025 07:00,-,"-16,485",18,21-02-2025,7,4,Friday
21-02-2025 07:00,"-15,916",-,16,21-02-2025,7,4,Friday
21-02-2025 08:00,-,"-29,243",25,21-02-2025,8,4,Friday
21-02-2025 08:00,"-24,724",-,24,21-02-2025,8,4,Friday
21-02-2025 09:00,-,"-63,144",64,21-02-2025,9,4,Friday
21-02-2025 09:00,"-39,686",-,29,21-02-2025,9,4,Friday
21-02-2025 10:00,-,"-71,157",67,21-02-2025,10,4,Friday
21-02-2025 10:00,"-53,431",-,68,21-02-2025,10,4,Friday
21-02-2025 11:00,-,"-45,985",54,21-02-2025,11,4,Friday
21-02-2025 11:00,"-51,330",-,65,21-02-2025,11,4,Friday
21-02-2025 12:00,-,"-42,431",45,21-02-2025,12,4,Friday
21-02-2025 12:00,"-31,905",-,26,21-02-2025,12,4,Friday
21-02-2025 13:00,-,"-40,408",26,21-02-2025,13,4,Friday
21-02-2025 13:00,"-34,080",-,25,21-02-2025,13,4,Friday
21-02-2025 14:00,-,"-50,290",46,21-02-2025,14,4,Friday
21-02-2025 14:00,"-38,638",-,32,21-02-2025,14,4,Friday
21-02-2025 15:00,-,"-92,209",92,21-02-2025,15,4,Friday
21-02-2025 15:00,"-64,743",-,62,21-02-2025,15,4,Friday
21-02-2025 16:00,-,"-1,20,637",111,21-02-2025,16,4,Friday
21-02-2025 16:00,"-98,707",-,115,21-02-2025,16,4,Friday
21-02-2025 17:00,-,"-1,42,079",113,21-02-2025,17,4,Friday
21-02-2025 17:00,"-1,06,350",-,116,21-02-2025,17,4,Friday
21-02-2025 18:00,-,"-22,978",18,21-02-2025,18,4,Friday
21-02-2025 18:00,"-17,019",-,12,21-02-2025,18,4,Friday
21-02-2025 19:00,-,-,0,21-02-2025,19,4,Friday
21-02-2025 19:00,-,-,0,21-02-2025,19,4,Friday
21-02-2025 20:00,-,-,0,21-02-2025,20,4,Friday
21-02-2025 20:00,-,-,0,21-02-2025,20,4,Friday
21-02-2025 21:00,-,-,0,21-02-2025,21,4,Friday
21-02-2025 21:00,-,-,0,21-02-2025,21,4,Friday
21-02-2025 22:00,-,-,0,21-02-2025,22,4,Friday
21-02-2025 22:00,-,-,0,21-02-2025,22,4,Friday
21-02-2025 23:00,-,-,0,21-02-2025,23,4,Friday
21-02-2025 23:00,-,-,0,21-02-2025,23,4,Friday
22-02-2025 00:00,-,-,0,22-02-2025,0,5,Saturday
22-02-2025 00:00,-,-,0,22-02-2025,0,5,Saturday
22-02-2025 01:00,-,-,0,22-02-2025,1,5,Saturday
22-02-2025 01:00,-,-,0,22-02-2025,1,5,Saturday
22-02-2025 02:00,-,-,0,22-02-2025,2,5,Saturday
22-02-2025 02:00,-,-,0,22-02-2025,2,5,Saturday
22-02-2025 03:00,-,-,0,22-02-2025,3,5,Saturday
22-02-2025 03:00,-,-,0,22-02-2025,3,5,Saturday
22-02-2025 04:00,-,-,0,22-02-2025,4,5,Saturday
22-02-2025 04:00,-,-,0,22-02-2025,4,5,Saturday
22-02-2025 05:00,-,-,0,22-02-2025,5,5,Saturday
22-02-2025 05:00,-,-,0,22-02-2025,5,5,Saturday
22-02-2025 06:00,-,-,0,22-02-2025,6,5,Saturday
22-02-2025 06:00,-,-,0,22-02-2025,6,5,Saturday
22-02-2025 07:00,-,-,0,22-02-2025,7,5,Saturday
22-02-2025 07:00,-,-,0,22-02-2025,7,5,Saturday
22-02-2025 08:00,-,-,0,22-02-2025,8,5,Saturday
22-02-2025 08:00,-,-,0,22-02-2025,8,5,Saturday
22-02-2025 09:00,-,-,0,22-02-2025,9,5,Saturday
22-02-2025 09:00,-,-,0,22-02-2025,9,5,Saturday
22-02-2025 10:00,-,-,0,22-02-2025,10,5,Saturday
22-02-2025 10:00,-,-,0,22-02-2025,10,5,Saturday
22-02-2025 11:00,-,-,0,22-02-2025,11,5,Saturday
22-02-2025 11:00,-,-,0,22-02-2025,11,5,Saturday
22-02-2025 12:00,-,-,0,22-02-2025,12,5,Saturday
22-02-2025 12:00,-,-,0,22-02-2025,12,5,Saturday
22-02-2025 13:00,-,-,0,22-02-2025,13,5,Saturday
22-02-2025 13:00,-,-,0,22-02-2025,13,5,Saturday
22-02-2025 14:00,-,-,0,22-02-2025,14,5,Saturday
22-02-2025 14:00,-,-,0,22-02-2025,14,5,Saturday
22-02-2025 15:00,-,-,0,22-02-2025,15,5,Saturday
22-02-2025 15:00,-,-,0,22-02-2025,15,5,Saturday
22-02-2025 16:00,-,-,0,22-02-2025,16,5,Saturday
22-02-2025 16:00,-,-,0,22-02-2025,16,5,Saturday
22-02-2025 17:00,-,-,0,22-02-2025,17,5,Saturday
22-02-2025 17:00,-,-,0,22-02-2025,17,5,Saturday
22-02-2025 18:00,-,-,0,22-02-2025,18,5,Saturday
22-02-2025 18:00,-,-,0,22-02-2025,18,5,Saturday
22-02-2025 19:00,-,-,0,22-02-2025,19,5,Saturday
22-02-2025 19:00,-,-,0,22-02-2025,19,5,Saturday
22-02-2025 20:00,-,-,0,22-02-2025,20,5,Saturday
22-02-2025 20:00,-,-,0,22-02-2025,20,5,Saturday
22-02-2025 21:00,-,-,0,22-02-2025,21,5,Saturday
22-02-2025 21:00,-,-,0,22-02-2025,21,5,Saturday
22-02-2025 22:00,-,-,0,22-02-2025,22,5,Saturday
22-02-2025 22:00,-,-,0,22-02-2025,22,5,Saturday
22-02-2025 23:00,-,-,0,22-02-2025,23,5,Saturday
22-02-2025 23:00,-,-,0,22-02-2025,23,5,Saturday
23-02-2025 00:00,-,-,0,23-02-2025,0,6,Sunday
23-02-2025 00:00,-,-,0,23-02-2025,0,6,Sunday
23-02-2025 01:00,-,-,0,23-02-2025,1,6,Sunday
23-02-2025 01:00,-,-,0,23-02-2025,1,6,Sunday
23-02-2025 02:00,-,-,0,23-02-2025,2,6,Sunday
23-02-2025 02:00,-,-,0,23-02-2025,2,6,Sunday
23-02-2025 03:00,-,-,0,23-02-2025,3,6,Sunday
23-02-2025 03:00,-,-,0,23-02-2025,3,6,Sunday
23-02-2025 04:00,-,-,0,23-02-2025,4,6,Sunday
23-02-2025 04:00,-,-,0,23-02-2025,4,6,Sunday
23-02-2025 05:00,-,-,0,23-02-2025,5,6,Sunday
23-02-2025 05:00,-,-,0,23-02-2025,5,6,Sunday
23-02-2025 06:00,-,-,0,23-02-2025,6,6,Sunday
23-02-2025 06:00,-,-,0,23-02-2025,6,6,Sunday
23-02-2025 07:00,-,-,0,23-02-2025,7,6,Sunday
23-02-2025 07:00,-,-,0,23-02-2025,7,6,Sunday
23-02-2025 08:00,-,-,0,23-02-2025,8,6,Sunday
23-02-2025 08:00,-,-,0,23-02-2025,8,6,Sunday
23-02-2025 09:00,-,-,0,23-02-2025,9,6,Sunday
23-02-2025 09:00,-,-,0,23-02-2025,9,6,Sunday
23-02-2025 10:00,-,-,0,23-02-2025,10,6,Sunday
23-02-2025 10:00,-,-,0,23-02-2025,10,6,Sunday
23-02-2025 11:00,-,-,0,23-02-2025,11,6,Sunday
23-02-2025 11:00,-,-,0,23-02-2025,11,6,Sunday
23-02-2025 12:00,-,-,0,23-02-2025,12,6,Sunday
23-02-2025 12:00,-,-,0,23-02-2025,12,6,Sunday
23-02-2025 13:00,-,-,0,23-02-2025,13,6,Sunday
23-02-2025 13:00,-,-,0,23-02-2025,13,6,Sunday
23-02-2025 14:00,-,-,0,23-02-2025,14,6,Sunday
23-02-2025 14:00,-,-,0,23-02-2025,14,6,Sunday
23-02-2025 15:00,-,-,0,23-02-2025,15,6,Sunday
23-02-2025 15:00,-,-,0,23-02-2025,15,6,Sunday
23-02-2025 16:00,-,-,0,23-02-2025,16,6,Sunday
23-02-2025 16:00,-,-,0,23-02-2025,16,6,Sunday
23-02-2025 17:00,-,-,0,23-02-2025,17,6,Sunday
23-02-2025 17:00,-,-,0,23-02-2025,17,6,Sunday
23-02-2025 18:00,-,-,0,23-02-2025,18,6,Sunday
23-02-2025 18:00,-,-,0,23-02-2025,18,6,Sunday
23-02-2025 19:00,-,-,0,23-02-2025,19,6,Sunday
23-02-2025 19:00,-,-,0,23-02-2025,19,6,Sunday
23-02-2025 20:00,-,-,0,23-02-2025,20,6,Sunday
23-02-2025 20:00,-,-,0,23-02-2025,20,6,Sunday
23-02-2025 21:00,-,-,0,23-02-2025,21,6,Sunday
23-02-2025 21:00,-,-,0,23-02-2025,21,6,Sunday
23-02-2025 22:00,-,-,0,23-02-2025,22,6,Sunday
23-02-2025 22:00,-,-,0,23-02-2025,22,6,Sunday
23-02-2025 23:00,-,-,0,23-02-2025,23,6,Sunday
23-02-2025 23:00,-,-,0,23-02-2025,23,6,Sunday
24-02-2025 00:00,-,-,0,24-02-2025,0,0,Monday
24-02-2025 00:00,-,-,0,24-02-2025,0,0,Monday
24-02-2025 01:00,-,-,0,24-02-2025,1,0,Monday
24-02-2025 01:00,-,-,0,24-02-2025,1,0,Monday
24-02-2025 02:00,-,-,0,24-02-2025,2,0,Monday
24-02-2025 02:00,-,-,0,24-02-2025,2,0,Monday
24-02-2025 03:00,-,-,0,24-02-2025,3,0,Monday
24-02-2025 03:00,-,-,0,24-02-2025,3,0,Monday
24-02-2025 04:00,-,-,0,24-02-2025,4,0,Monday
24-02-2025 04:00,-,-,0,24-02-2025,4,0,Monday
24-02-2025 05:00,-,-,0,24-02-2025,5,0,Monday
24-02-2025 05:00,-,-,0,24-02-2025,5,0,Monday
24-02-2025 06:00,-,"-12,758",8,24-02-2025,6,0,Monday
24-02-2025 06:00,"-10,870",-,10,24-02-2025,6,0,Monday
24-02-2025 07:00,-,"-17,946",20,24-02-2025,7,0,Monday
24-02-2025 07:00,"-18,784",-,14,24-02-2025,7,0,Monday
24-02-2025 08:00,-,"-36,979",31,24-02-2025,8,0,Monday
24-02-2025 08:00,"-33,684",-,27,24-02-2025,8,0,Monday
24-02-2025 09:00,-,"-56,778",72,24-02-2025,9,0,Monday
24-02-2025 09:00,"-45,422",-,44,24-02-2025,9,0,Monday
24-02-2025 10:00,-,"-66,443",71,24-02-2025,10,0,Monday
24-02-2025 10:00,"-61,326",-,63,24-02-2025,10,0,Monday
24-02-2025 11:00,-,"-61,620",47,24-02-2025,11,0,Monday
24-02-2025 11:00,"-53,984",-,45,24-02-2025,11,0,Monday
24-02-2025 12:00,-,"-48,924",45,24-02-2025,12,0,Monday
24-02-2025 12:00,"-33,541",-,35,24-02-2025,12,0,Monday
24-02-2025 13:00,-,"-41,938",38,24-02-2025,13,0,Monday
24-02-2025 13:00,"-37,003",-,38,24-02-2025,13,0,Monday
24-02-2025 14:00,-,"-43,940",58,24-02-2025,14,0,Monday
24-02-2025 14:00,"-41,643",-,46,24-02-2025,14,0,Monday
24-02-2025 15:00,-,"-96,490",107,24-02-2025,15,0,Monday
24-02-2025 15:00,"-69,914",-,71,24-02-2025,15,0,Monday
24-02-2025 16:00,-,"-1,39,334",121,24-02-2025,16,0,Monday
24-02-2025 16:00,"-1,08,262",-,93,24-02-2025,16,0,Monday
24-02-2025 17:00,-,"-1,42,971",144,24-02-2025,17,0,Monday
24-02-2025 17:00,"-1,15,742",-,132,24-02-2025,17,0,Monday
24-02-2025 18:00,-,"-26,224",17,24-02-2025,18,0,Monday
24-02-2025 18:00,"-20,742",-,18,24-02-2025,18,0,Monday
24-02-2025 19:00,-,-,0,24-02-2025,19,0,Monday
24-02-2025 19:00,-,-,0,24-02-2025,19,0,Monday
24-02-2025 20:00,-,-,0,24-02-2025,20,0,Monday
24-02-2025 20:00,-,-,0,24-02-2025,20,0,Monday
24-02-2025 21:00,-,-,0,24-02-2025,21,0,Monday
24-02-2025 21:00,-,-,0,24-02-2025,21,0,Monday
24-02-2025 22:00,-,-,0,24-02-2025,22,0,Monday
24-02-2025 22:00,-,-,0,24-02-2025,22,0,Monday
24-02-2025 23:00,-,-,0,24-02-2025,23,0,Monday
24-02-2025 23:00,-,-,0,24-02-2025,23,0,Monday
25-02-2025 00:00,-,-,0,25-02-2025,0,1,Tuesday
25-02-2025 00:00,-,-,0,25-02-2025,0,1,Tuesday
25-02-2025 01:00,-,-,0,25-02-2025,1,1,Tuesday
25-02-2025 01:00,-,-,0,25-02-2025,1,1,Tuesday
25-02-2025 02:00,-,-,0,25-02-2025,2,1,Tuesday
