timestamp,rank,txn_id,direction,counterparty,channel,amount,pct_of_minute,pct_of_excess
2026-05-18 06:39:00,1,TXN00524146,DR,NWBKGB2L,CHAPS,181745.66,71.09422194561857,
2026-05-18 06:39:00,2,TXN00524145,DR,RBOSGB2L,CHAPS,73894.89,28.905778054381436,
2026-05-19 06:39:00,1,TXN00530268,DR,LOYDGB2L,FPS,1926655.62,94.3553804808096,119.92714659678666
2026-05-19 06:39:00,2,TXN00530269,CR,TSBSGB2A,FPS,115258.27,5.6446195191904,7.174398631127455
2026-05-19 06:40:00,1,TXN00530271,DR,LOYDGB2L,CHAPS,1127915.58,62.734918207539245,82.78188665531248
2026-05-19 06:40:00,2,TXN00530270,CR,DEUTGB2L,BACS,530496.3,29.50632350508201,38.93508109681635
2026-05-19 06:40:00,3,TXN00530272,DR,DEUTGB2L,BACS,139495.27,7.758758287378743,10.23807263136857
2026-05-19 09:06:00,1,TXN00531317,CR,LOYDGB2L,CHAPS,14472642.9,90.62823232285305,107.14148676206746
2026-05-19 09:06:00,2,TXN00531318,DR,NWBKGB2L,FPS,681215.22,4.26579524186446,5.043060343577528
2026-05-19 09:06:00,3,TXN00531322,CR,BARCGB22,FPS,158886.56,0.9949535943195925,1.1762428177448112
2026-05-19 09:06:00,4,TXN00531319,DR,BARCGB22,INTERNAL,151900.0,0.9512034937199604,1.124521067203147
2026-05-19 09:06:00,5,TXN00531324,CR,BNPAGB22,BACS,132885.62,0.832134733437413,0.9837569402129812
2026-05-19 15:46:00,1,TXN00534681,CR,SANTGB2L,SWIFT,357611.62,81.05188786400515,
2026-05-19 15:46:00,2,TXN00534682,DR,CHASGB2L,CHAPS,43993.67,9.971068634643492,
2026-05-19 15:46:00,3,TXN00534683,DR,BARCGB22,SWIFT,39607.9,8.977043501351353,
2026-05-19 15:47:00,1,TXN00534684,CR,HSBCGB2L,CHAPS,281715.09,74.57629590882114,
2026-05-19 15:47:00,2,TXN00534685,DR,LOYDGB2L,SWIFT,96039.11,25.423704091178866,
2026-05-20 06:47:00,1,TXN00535752,CR,CHASGB2L,INTERNAL,346684.6,54.76749989790865,402.3338583406306
2026-05-20 06:47:00,2,TXN00535754,DR,MIDLGB22,SWIFT,174799.45,27.613943221099202,202.8579785612633
2026-05-20 06:47:00,3,TXN00535753,CR,NTSBGB2L,FPS,111527.5,17.618556880992138,129.42971619184897
2026-05-20 06:48:00,1,TXN00535759,CR,BOFAGB22,SWIFT,294325.28,51.4609520017911,1222.8481910533947
2026-05-20 06:48:00,2,TXN00535757,DR,BARCGB22,CHAPS,130936.62,22.893456916431916,544.0090260328494
2026-05-20 06:48:00,3,TXN00535756,DR,BARCGB22,CHAPS,56756.47,9.923517199953386,235.80898885096192
2026-05-20 06:48:00,4,TXN00535758,CR,NWBKGB2L,CHAPS,50343.09,8.802177434815825,209.1629931976561
2026-05-20 06:48:00,5,TXN00535755,CR,NTSBGB2L,FPS,39577.59,6.91989644700777,164.43502351463968
2026-05-20 06:49:00,1,TXN00535762,DR,HSBCGB2L,INTERNAL,469433.97,53.61156483368735,143.2290619697616
2026-05-20 06:49:00,2,TXN00535760,CR,NWBKGB2L,SWIFT,170965.81,19.525098720825156,52.16340137293534
2026-05-20 06:49:00,3,TXN00535763,CR,RBOSGB2L,CHAPS,143656.02,16.40619239800538,43.830907658662426
2026-05-20 06:49:00,4,TXN00535761,CR,BOFAGB22,CHAPS,63054.29,7.20109615496536,19.238502935501916
2026-05-20 06:49:00,5,TXN00535764,DR,LOYDGB2L,CHAPS,28510.63,3.256047892516751,8.698882168810545
2026-05-20 06:50:00,1,TXN00535765,DR,LOYDGB2L,CHAPS,735144.99,85.19836903377738,242.83873222168714
2026-05-20 06:50:00,2,TXN00535766,DR,NWBKGB2L,FPS,127717.76,14.801630966222612,42.18871017619763
2026-05-20 06:52:00,1,TXN00535767,DR,NTSBGB2L,CHAPS,606664.92,80.73532347365884,317.14183001681073
2026-05-20 06:52:00,2,TXN00535768,DR,BARCGB22,CHAPS,144759.48,19.264676526341173,75.67486578832003
2026-05-20 06:53:00,1,TXN00535770,DR,HSBCGB2L,BACS,447520.44,48.7751729295179,132.28086626384058
2026-05-20 06:53:00,2,TXN00535771,DR,BARCGB22,SWIFT,256482.76,27.9540102625034,75.81276438354574
2026-05-20 06:53:00,3,TXN00535769,DR,BNPAGB22,FPS,213513.67,23.27081680797869,63.11169435472442
2026-05-20 06:54:00,1,TXN00535774,DR,DEUTGB2L,FPS,466672.42,55.11918145717532,181.1463904234867
2026-05-20 06:54:00,2,TXN00535773,CR,COBAGB2X,FPS,165958.36,19.601520396631166,64.41940124638512
2026-05-20 06:54:00,3,TXN00535772,DR,BARCGB22,FPS,154694.43,18.271125509376162,60.047126018543665
2026-05-20 06:54:00,4,TXN00535775,CR,BOFAGB22,CHAPS,59335.44,7.008172636817361,23.032003434420595
2026-05-20 06:55:00,1,TXN00535779,DR,TSBSGB2A,BACS,399027.74,57.06104428036761,377.86681940337775
2026-05-20 06:55:00,2,TXN00535778,DR,LOYDGB2L,FPS,153662.32,21.97374158935421,145.513422501764
2026-05-20 06:55:00,3,TXN00535776,DR,BNPAGB22,FPS,57455.43,8.216137643406851,54.408499498188796
2026-05-20 06:55:00,4,TXN00535780,CR,HSBCGB2L,FPS,55212.59,7.895411088020552,52.284599998793915
2026-05-20 06:55:00,5,TXN00535777,DR,BARCGB22,BACS,18750.93,2.68138662998235,17.756545647566703
2026-05-20 07:04:00,1,TXN00535819,CR,LOYDGB2L,CHAPS,341262.52,61.71478636915148,
2026-05-20 07:04:00,2,TXN00535820,CR,COBAGB2X,BACS,113154.09,20.463074852596588,
2026-05-20 07:04:00,3,TXN00535821,CR,SANTGB2L,CHAPS,95058.08,17.190546151571848,
2026-05-20 07:04:00,4,TXN00535822,CR,COBAGB2X,BACS,3492.5,0.6315926266800748,
2026-05-20 08:07:00,1,TXN00536154,CR,TSBSGB2A,CHAPS,12706895.95,87.53897537389554,100.03296682241343
2026-05-20 08:07:00,2,TXN00536156,CR,DEUTGB2L,BACS,1346167.38,9.273870943041874,10.597483239874583
2026-05-20 08:07:00,3,TXN00536153,DR,CITIGB2L,CHAPS,154410.2,1.0637460752386412,1.215569126749812
2026-05-20 08:07:00,4,TXN00536152,DR,COBAGB2X,SWIFT,104839.6,0.7222496507976095,0.8253326595056517
2026-05-20 08:07:00,5,TXN00536157,CR,BOFAGB22,FPS,93958.42,0.6472882005892346,0.7396723438619474
2026-05-20 11:37:00,1,TXN00537846,CR,COBAGB2X,CHAPS,285611.32,27.725496891154336,
2026-05-20 11:37:00,2,TXN00537850,DR,SANTGB2L,FPS,273529.66,26.552679137397288,
2026-05-20 11:37:00,3,TXN00537849,CR,HSBCGB2L,BACS,235380.73,22.849401409764283,
2026-05-20 11:37:00,4,TXN00537851,DR,CHASGB2L,SWIFT,93822.16,9.107713256608262,
2026-05-20 11:37:00,5,TXN00537847,CR,BOFAGB22,BACS,85079.5,8.259026332538099,
2026-05-20 11:38:00,1,TXN00537853,CR,NWBKGB2L,CHAPS,65937.25,34.30607833953737,
2026-05-20 11:38:00,2,TXN00537855,CR,DEUTGB2L,SWIFT,54691.11,28.45489467844436,
2026-05-20 11:38:00,3,TXN00537852,DR,CITIGB2L,CHAPS,37539.09,19.530977745279696,
2026-05-20 11:38:00,4,TXN00537854,CR,DEUTGB2L,FPS,34035.37,17.708049236738567,
2026-05-20 11:54:00,1,TXN00537925,DR,RBOSGB2L,SWIFT,856865.18,60.98450600364868,579.2221751275151
2026-05-20 11:54:00,2,TXN00537930,DR,DEUTGB2L,CHAPS,134738.03,9.589527490724732,91.07996990728039
2026-05-20 11:54:00,3,TXN00537926,DR,BNPAGB22,FPS,121699.84,8.661578036258964,82.26643780468542
2026-05-20 11:54:00,4,TXN00537927,CR,BOFAGB22,FPS,82387.36,5.863644092230198,55.69205865293025
2026-05-20 11:54:00,5,TXN00537929,DR,BARCGB22,FPS,81972.61,5.83412565169208,55.411696697815984
2026-05-20 11:55:00,1,TXN00537935,DR,CITIGB2L,CHAPS,1671543.05,85.19547331589261,237.13560875436187
2026-05-20 11:55:00,2,TXN00537934,DR,LOYDGB2L,INTERNAL,139600.03,7.115156639706532,19.804538145863
2026-05-20 11:55:00,3,TXN00537933,DR,LOYDGB2L,SWIFT,89446.45,4.558920958796916,12.689435890787612
2026-05-20 11:55:00,4,TXN00537932,DR,DEUTGB2L,BACS,61419.7,3.130449085603945,8.71338488650369
2026-05-20 11:56:00,1,TXN00537936,DR,BNPAGB22,CHAPS,116156.68,100.0,
2026-05-20 11:57:00,1,TXN00537939,DR,HSBCGB2L,FPS,512687.68,47.52225987522061,
2026-05-20 11:57:00,2,TXN00537937,DR,BNPAGB22,FPS,323887.4,30.021905720670976,
2026-05-20 11:57:00,3,TXN00537940,CR,COBAGB2X,FPS,123725.25,11.468392381940287,
2026-05-20 11:57:00,4,TXN00537938,DR,BOFAGB22,FPS,80064.71,7.421391431629828,
2026-05-20 11:57:00,5,TXN00537941,CR,BNPAGB22,CHAPS,38471.87,3.566050590538286,
2026-05-20 11:58:00,1,TXN00537942,CR,BARCGB22,CHAPS,391553.3,33.72495785793896,
2026-05-20 11:58:00,2,TXN00537943,DR,NWBKGB2L,CHAPS,280083.02,24.12388823239205,
2026-05-20 11:58:00,3,TXN00537945,DR,SANTGB2L,CHAPS,253095.01,21.799378389365227,
2026-05-20 11:58:00,4,TXN00537946,DR,MIDLGB22,CHAPS,123171.13,10.608877944751637,
2026-05-20 11:58:00,5,TXN00537944,DR,CITIGB2L,CHAPS,113116.93,9.742897575552117,
2026-05-20 11:59:00,1,TXN00537947,DR,DEUTGB2L,CHAPS,222681.23,38.45297198836995,
2026-05-20 11:59:00,2,TXN00537948,DR,CHASGB2L,FPS,133513.18,23.055282075719607,
2026-05-20 11:59:00,3,TXN00537949,CR,SANTGB2L,CHAPS,119230.39,20.58890570539971,
2026-05-20 11:59:00,4,TXN00537951,CR,TSBSGB2A,INTERNAL,65785.11,11.359884225903711,
2026-05-20 11:59:00,5,TXN00537950,CR,COBAGB2X,SWIFT,37890.27,6.542956004607008,
2026-05-20 12:00:00,1,TXN00537955,DR,CHASGB2L,FPS,390244.2,54.36644478511958,
2026-05-20 12:00:00,2,TXN00537954,DR,CHASGB2L,CHAPS,133516.38,18.60068875124613,
2026-05-20 12:00:00,3,TXN00537953,DR,NWBKGB2L,FPS,117767.37,16.406632612589114,
2026-05-20 12:00:00,4,TXN00537952,CR,TSBSGB2A,CHAPS,52150.99,7.265358250870413,
2026-05-20 12:00:00,5,TXN00537956,CR,CHASGB2L,CHAPS,24124.48,3.360875600174767,
2026-05-20 12:01:00,1,TXN00537957,CR,CHASGB2L,FPS,456667.98,46.67393278911685,
2026-05-20 12:01:00,2,TXN00537960,DR,RBOSGB2L,CHAPS,265389.35,27.124224222699837,
2026-05-20 12:01:00,3,TXN00537958,CR,NWBKGB2L,FPS,139144.89,14.221358904578898,
2026-05-20 12:01:00,4,TXN00537961,DR,BARCGB22,SWIFT,92946.23,9.499606458113826,
2026-05-20 12:01:00,5,TXN00537959,CR,BOFAGB22,SWIFT,24273.45,2.480877625490599,
2026-05-20 12:02:00,1,TXN00537962,CR,DEUTGB2L,CHAPS,171759.01,49.013359327837364,
2026-05-20 12:02:00,2,TXN00537965,DR,TSBSGB2A,SWIFT,98120.96,27.99991610380356,
2026-05-20 12:02:00,3,TXN00537963,DR,HSBCGB2L,FPS,74680.01,21.310778192867364,
2026-05-20 12:02:00,4,TXN00537964,DR,MIDLGB22,CHAPS,5873.07,1.675946375491695,
2026-05-20 12:03:00,1,TXN00537971,DR,TSBSGB2A,BACS,710813.75,48.993806070303386,1633.4320893896117
2026-05-20 12:03:00,2,TXN00537967,DR,BOFAGB22,CHAPS,549757.7,37.8927984151348,1263.3293441060014
2026-05-20 12:03:00,3,TXN00537970,CR,BARCGB22,FPS,61281.53,4.223912939938878,140.82341202444687
2026-05-20 12:03:00,4,TXN00537966,DR,RBOSGB2L,SWIFT,55422.22,3.8200520159685847,127.35886526282128
2026-05-20 12:03:00,5,TXN00537969,CR,NWBKGB2L,FPS,50392.89,3.4733985941917003,115.80159163083279
2026-05-20 12:04:00,1,TXN00537978,DR,MIDLGB22,CHAPS,2211186.39,58.745476620936415,94.9663757264404
2026-05-20 12:04:00,2,TXN00537977,CR,CHASGB2L,CHAPS,685606.69,18.2147882063224,29.44554236474889
2026-05-20 12:04:00,3,TXN00537975,CR,CITIGB2L,INTERNAL,425662.82,11.308755043807892,18.281432754701505
2026-05-20 12:04:00,4,TXN00537972,CR,BARCGB22,SWIFT,199641.87,5.303965717085038,8.574249969560084
2026-05-20 12:04:00,5,TXN00537976,DR,CHASGB2L,CHAPS,130682.33,3.4718899304479245,5.612564959567554
2026-05-20 12:05:00,1,TXN00537985,DR,COBAGB2X,BACS,4766753.28,64.89995489076718,80.66734295384276
2026-05-20 12:05:00,2,TXN00537984,DR,MIDLGB22,SWIFT,1025455.62,13.961709274889024,17.353694500942463
2026-05-20 12:05:00,3,TXN00537990,DR,LOYDGB2L,CHAPS,366428.03,4.988964442001219,6.201029050094026
2026-05-20 12:05:00,4,TXN00537981,DR,NWBKGB2L,FPS,319204.75,4.346013451721716,5.4018736712854665
2026-05-20 12:05:00,5,TXN00537980,CR,DEUTGB2L,FPS,253133.63,3.4464467119087288,4.283757967930981
2026-05-20 12:06:00,1,TXN00537994,CR,CITIGB2L,CHAPS,342094.5,33.755023335890805,
2026-05-20 12:06:00,2,TXN00537995,DR,SANTGB2L,SWIFT,195413.5,19.281769372638546,
2026-05-20 12:06:00,3,TXN00537993,DR,HSBCGB2L,CHAPS,183954.77,18.151117758684883,
2026-05-20 12:06:00,4,TXN00537992,DR,NWBKGB2L,FPS,128833.28,12.712190265670316,
2026-05-20 12:06:00,5,TXN00537996,CR,BNPAGB22,FPS,84553.03,8.3429856392613,
2026-05-20 12:07:00,1,TXN00538003,DR,MIDLGB22,CHAPS,1157009.01,53.290660942431415,157.30780134427005
2026-05-20 12:07:00,2,TXN00537997,DR,NTSBGB2L,FPS,534913.02,24.63755090594501,72.72717010788321
2026-05-20 12:07:00,3,TXN00537999,CR,COBAGB2X,CHAPS,237858.16,10.955505486470328,32.33937148112062
2026-05-20 12:07:00,4,TXN00537998,DR,RBOSGB2L,BACS,77935.31,3.5896212948707156,10.596142430372348
2026-05-20 12:07:00,5,TXN00538001,CR,COBAGB2X,CHAPS,74471.81,3.4300959994072766,10.125242406909367
2026-05-20 12:08:00,1,TXN00538005,CR,BOFAGB22,BACS,422714.13,28.130439983706054,630.2550293622503
2026-05-20 12:08:00,2,TXN00538004,DR,CHASGB2L,CHAPS,323728.99,21.543256489156814,482.670934368486
2026-05-20 12:08:00,3,TXN00538007,CR,TSBSGB2A,CHAPS,210798.35,14.028039075342154,314.2944861312394
2026-05-20 12:08:00,4,TXN00538011,CR,TSBSGB2A,BACS,189465.71,12.608411703969432,282.4881122833287
2026-05-20 12:08:00,5,TXN00538006,CR,CHASGB2L,FPS,166555.12,11.083776184957337,248.32905880395606
2026-05-20 12:09:00,1,TXN00538012,DR,CHASGB2L,FPS,1899613.7,74.42033262906413,170.07545853003197
2026-05-20 12:09:00,2,TXN00538018,DR,BARCGB22,FPS,192761.43,7.551729985235452,17.258239711660668
2026-05-20 12:09:00,3,TXN00538017,DR,BOFAGB22,SWIFT,169437.26,6.63796920866449,15.169989396566388
2026-05-20 12:09:00,4,TXN00538014,DR,BNPAGB22,BACS,143622.83,5.626648608465779,12.858782113242722
2026-05-20 12:09:00,5,TXN00538015,DR,COBAGB2X,BACS,82884.66,3.2471359661424253,7.420796425402595
2026-05-20 12:10:00,1,TXN00538019,DR,RBOSGB2L,SWIFT,212201.52,67.49838801835217,
2026-05-20 12:10:00,2,TXN00538021,DR,BOFAGB22,FPS,86379.47,27.47612261627349,
2026-05-20 12:10:00,3,TXN00538020,DR,MIDLGB22,CHAPS,15799.14,5.025489365374332,
2026-05-20 12:11:00,1,TXN00538024,DR,CITIGB2L,BACS,403705.19,52.176920577123866,
2026-05-20 12:11:00,2,TXN00538025,DR,COBAGB2X,CHAPS,123999.88,16.02637778903187,
2026-05-20 12:11:00,3,TXN00538026,CR,SANTGB2L,BACS,80705.65,10.430810389569569,
2026-05-20 12:11:00,4,TXN00538022,DR,SANTGB2L,INTERNAL,62473.22,8.074358018873095,
2026-05-20 12:11:00,5,TXN00538027,DR,NTSBGB2L,BACS,55961.3,7.232724220098834,
2026-05-20 12:12:00,1,TXN00538028,DR,NWBKGB2L,FPS,1226311.75,54.76788160118315,147.42860999156835
2026-05-20 12:12:00,2,TXN00538030,DR,TSBSGB2A,FPS,435376.84,19.444213288356128,52.34150479575968
2026-05-20 12:12:00,3,TXN00538029,DR,TSBSGB2A,SWIFT,170408.21,7.610541666219502,20.486671135175275
2026-05-20 12:12:00,4,TXN00538031,CR,BNPAGB22,FPS,118958.26,5.312753383601487,14.301298930566052
2026-05-20 12:12:00,5,TXN00538034,CR,HSBCGB2L,SWIFT,101811.91,4.546986223095648,12.23994499921138
2026-05-20 12:13:00,1,TXN00538036,DR,NWBKGB2L,CHAPS,336851.19,22.49380634545865,544.1329930058324
2026-05-20 12:13:00,2,TXN00538039,CR,HSBCGB2L,CHAPS,264592.77,17.668628478909284,427.4102634691711
2026-05-20 12:13:00,3,TXN00538037,DR,BNPAGB22,SWIFT,261912.27,17.48963357047805,423.08031442623576
2026-05-20 12:13:00,4,TXN00538040,DR,BOFAGB22,SWIFT,224911.85,15.0188681200706,363.31163948976643
2026-05-20 12:13:00,5,TXN00538041,DR,NTSBGB2L,SWIFT,159454.98,10.647875226265292,257.5758022914663
2026-05-20 12:14:00,1,TXN00538044,CR,TSBSGB2A,CHAPS,360474.78,41.536735832916655,
2026-05-20 12:14:00,2,TXN00538049,DR,LOYDGB2L,CHAPS,201604.81,23.23048989894759,
2026-05-20 12:14:00,3,TXN00538046,DR,MIDLGB22,FPS,119760.95,13.799797431734724,
2026-05-20 12:14:00,4,TXN00538050,CR,COBAGB2X,FPS,75255.82,8.671566746582178,
2026-05-20 12:14:00,5,TXN00538045,CR,RBOSGB2L,SWIFT,45349.03,5.225471472342704,
2026-05-20 12:15:00,1,TXN00538058,CR,MIDLGB22,FPS,373124.89,23.39275444757128,
2026-05-20 12:15:00,2,TXN00538057,CR,DEUTGB2L,FPS,355049.7,22.259545453491054,
2026-05-20 12:15:00,3,TXN00538055,DR,LOYDGB2L,FPS,238809.55,14.9719659894171,
2026-05-20 12:15:00,4,TXN00538053,DR,LOYDGB2L,CHAPS,187016.64,11.724852601309543,
2026-05-20 12:15:00,5,TXN00538052,CR,BARCGB22,FPS,140338.81,8.798424896806967,
2026-05-20 12:16:00,1,TXN00538062,DR,LOYDGB2L,FPS,981967.02,75.19428113430355,
2026-05-20 12:16:00,2,TXN00538061,DR,BARCGB22,CHAPS,133684.82,10.236936407975051,
2026-05-20 12:16:00,3,TXN00538065,DR,NWBKGB2L,CHAPS,73260.18,5.609909965071618,
2026-05-20 12:16:00,4,TXN00538063,DR,CHASGB2L,BACS,64515.1,4.940254069640452,
2026-05-20 12:16:00,5,TXN00538064,CR,BARCGB22,SWIFT,52479.4,4.018618423009328,
2026-05-20 12:17:00,1,TXN00538067,DR,MIDLGB22,CHAPS,89634.12,63.39535815670078,
2026-05-20 12:17:00,2,TXN00538066,DR,RBOSGB2L,CHAPS,51754.97,36.60464184329923,
2026-05-20 12:18:00,1,TXN00538074,CR,CITIGB2L,BACS,233717.78,25.598187808082436,
2026-05-20 12:18:00,2,TXN00538072,CR,BOFAGB22,CHAPS,170421.83,18.665631733011914,
2026-05-20 12:18:00,3,TXN00538069,DR,CITIGB2L,CHAPS,161422.04,17.679920185292687,
2026-05-20 12:18:00,4,TXN00538071,CR,LOYDGB2L,FPS,129168.77,14.14734657071877,
2026-05-20 12:18:00,5,TXN00538068,DR,TSBSGB2A,SWIFT,117856.72,12.908382293399267,
2026-05-20 12:19:00,1,TXN00538078,CR,RBOSGB2L,CHAPS,4259675.15,83.79437887102014,128.07839906619967
2026-05-20 12:19:00,2,TXN00538080,DR,NTSBGB2L,FPS,323424.42,6.36225708094664,9.724610556867033
2026-05-20 12:19:00,3,TXN00538082,DR,DEUTGB2L,CHAPS,196445.14,3.864378833801585,5.90664267803038
2026-05-20 12:19:00,4,TXN00538081,DR,NWBKGB2L,FPS,146569.41,2.8832463133818753,4.406996947848812
2026-05-20 12:19:00,5,TXN00538079,DR,CHASGB2L,CHAPS,53330.29,1.0490890427551445,1.6035162129525666
2026-05-20 12:20:00,1,TXN00538083,CR,RBOSGB2L,BACS,2028685.13,53.36073835600486,99.24201663922452
2026-05-20 12:20:00,2,TXN00538086,DR,BOFAGB22,CHAPS,499760.23,13.145250822520106,24.447960074160285
2026-05-20 12:20:00,3,TXN00538087,CR,BOFAGB22,CHAPS,498492.57,13.111907415707451,24.38594693424395
2026-05-20 12:20:00,4,TXN00538085,DR,LOYDGB2L,BACS,434847.92,11.437854865024288,21.272490182925612
2026-05-20 12:20:00,5,TXN00538088,CR,CITIGB2L,FPS,119953.5,3.1551507100498286,5.868050722555066
2026-05-20 14:57:00,1,TXN00539106,DR,BARCGB22,CHAPS,247564.29,48.3301269985028,
2026-05-20 14:57:00,2,TXN00539103,CR,NTSBGB2L,CHAPS,150506.1,29.38218160240058,
2026-05-20 14:57:00,3,TXN00539104,CR,SANTGB2L,FPS,40344.92,7.876237349677676,
2026-05-20 14:57:00,4,TXN00539107,DR,RBOSGB2L,BACS,32610.45,6.366294549098036,
2026-05-20 14:57:00,5,TXN00539105,DR,BARCGB22,BACS,22783.01,4.447756850182873,
2026-05-20 14:58:00,1,TXN00539111,DR,LOYDGB2L,CHAPS,254561.51,32.8395886943317,
2026-05-20 14:58:00,2,TXN00539113,DR,LOYDGB2L,CHAPS,162074.91,20.908398060927706,
2026-05-20 14:58:00,3,TXN00539110,CR,NWBKGB2L,SWIFT,141151.34,18.209162686274805,
2026-05-20 14:58:00,4,TXN00539112,CR,RBOSGB2L,BACS,113292.97,14.615306676799886,
2026-05-20 14:58:00,5,TXN00539109,CR,DEUTGB2L,FPS,104085.83,13.427543881665896,
2026-05-20 14:59:00,1,TXN00539119,CR,SANTGB2L,FPS,1114370.5,60.57188416779382,181.21471842355416
2026-05-20 14:59:00,2,TXN00539114,DR,MIDLGB22,CHAPS,295519.29,16.063024104845443,48.05622988591195
2026-05-20 14:59:00,3,TXN00539115,DR,BARCGB22,BACS,184240.44,10.014434688196939,29.96048392956537
2026-05-20 14:59:00,4,TXN00539117,CR,RBOSGB2L,CHAPS,142212.68,7.730005397802193,23.126088462014216
2026-05-20 14:59:00,5,TXN00539116,CR,SANTGB2L,CHAPS,81066.82,4.4064070530325345,13.182779838297003
2026-05-20 15:00:00,1,TXN00539122,DR,HSBCGB2L,FPS,390397.32,42.322433461230204,
2026-05-20 15:00:00,2,TXN00539124,DR,CITIGB2L,FPS,332383.99,36.033288600324425,
2026-05-20 15:00:00,3,TXN00539120,CR,MIDLGB22,INTERNAL,154233.08,16.720194866656858,
2026-05-20 15:00:00,4,TXN00539121,CR,RBOSGB2L,INTERNAL,23741.76,2.57381136185181,
2026-05-20 15:00:00,5,TXN00539123,CR,TSBSGB2A,CHAPS,21679.75,2.350271709936701,
2026-05-20 15:01:00,1,TXN00539125,CR,BNPAGB22,SWIFT,743692.01,73.14142346619819,
2026-05-20 15:01:00,2,TXN00539128,DR,BARCGB22,FPS,99205.24,9.756743882330836,
2026-05-20 15:01:00,3,TXN00539130,CR,NTSBGB2L,CHAPS,62316.01,6.128722125351112,
2026-05-20 15:01:00,4,TXN00539127,CR,LOYDGB2L,CHAPS,48485.95,4.768548476285112,
2026-05-20 15:01:00,5,TXN00539131,CR,DEUTGB2L,INTERNAL,32748.22,3.220757241676189,
2026-05-20 15:02:00,1,TXN00539134,CR,HSBCGB2L,CHAPS,460424.87,46.991084270395405,
2026-05-20 15:02:00,2,TXN00539135,DR,MIDLGB22,SWIFT,238456.13,24.33689583193532,
2026-05-20 15:02:00,3,TXN00539133,DR,MIDLGB22,BACS,136168.9,13.897434026331037,
2026-05-20 15:02:00,4,TXN00539132,DR,BNPAGB22,CHAPS,110869.17,11.315336876695635,
2026-05-20 15:02:00,5,TXN00539136,CR,RBOSGB2L,CHAPS,33894.18,3.4592489946426017,
2026-05-20 15:03:00,1,TXN00539141,CR,NTSBGB2L,SWIFT,679356.33,31.880906544594275,80.16635358013268
2026-05-20 15:03:00,2,TXN00539139,DR,HSBCGB2L,SWIFT,492210.24,23.098494808655595,58.082479537067044
2026-05-20 15:03:00,3,TXN00539142,DR,BARCGB22,SWIFT,482809.13,22.657318512667523,56.97311663717956
2026-05-20 15:03:00,4,TXN00539137,DR,BARCGB22,FPS,264333.23,12.404658100794826,31.192218639014577
2026-05-20 15:03:00,5,TXN00539138,CR,MIDLGB22,CHAPS,103659.56,4.8645469231349665,12.232180038597681
2026-05-20 15:04:00,1,TXN00539145,DR,HSBCGB2L,CHAPS,220046.03,65.14490688343777,
2026-05-20 15:04:00,2,TXN00539146,DR,BNPAGB22,FPS,77074.21,22.817917840028876,
2026-05-20 15:04:00,3,TXN00539144,DR,CHASGB2L,SWIFT,40659.09,12.037175276533349,
2026-05-20 15:31:00,1,TXN00539265,DR,BARCGB22,CHAPS,2568308.11,95.7855305230055,140.54579380899332
2026-05-20 15:31:00,2,TXN00539263,CR,SANTGB2L,FPS,65291.81,2.435070245390954,3.5729705598585557
2026-05-20 15:31:00,3,TXN00539264,DR,MIDLGB22,CHAPS,47711.23,1.7793992316035385,2.6109066384381183
2026-05-20 15:32:00,1,TXN00539267,DR,NWBKGB2L,CHAPS,97402.35,78.62264044942006,
2026-05-20 15:32:00,2,TXN00539266,CR,TSBSGB2A,CHAPS,26483.53,21.377359550579936,
2026-05-20 16:17:00,1,TXN00539434,DR,COBAGB2X,SWIFT,99249.69,100.0,
2026-05-20 16:18:00,1,TXN00539435,DR,CITIGB2L,SWIFT,189186.24,53.38440700184599,
2026-05-20 16:18:00,2,TXN00539437,CR,BARCGB22,SWIFT,126859.43,35.79708251055781,
2026-05-20 16:18:00,3,TXN00539436,DR,SANTGB2L,SWIFT,38339.16,10.818510487596212,
2026-05-20 16:19:00,1,TXN00539439,CR,RBOSGB2L,CHAPS,156644.12,41.12847647788185,
2026-05-20 16:19:00,2,TXN00539441,DR,SANTGB2L,FPS,116476.08,30.58195683640014,
2026-05-20 16:19:00,3,TXN00539440,DR,SANTGB2L,SWIFT,95661.34,25.116839189576076,
2026-05-20 16:19:00,4,TXN00539438,DR,BNPAGB22,BACS,12083.82,3.1727274961419436,
2026-05-20 16:20:00,1,TXN00539445,DR,BNPAGB22,CHAPS,412468.83,78.87745552122719,
2026-05-20 16:20:00,2,TXN00539443,CR,CITIGB2L,FPS,47177.3,9.02183416468486,
2026-05-20 16:20:00,3,TXN00539442,DR,TSBSGB2A,CHAPS,45433.76,8.688412609413689,
2026-05-20 16:20:00,4,TXN00539444,CR,MIDLGB22,BACS,17843.71,3.412297704674258,
2026-05-20 16:21:00,1,TXN00539446,CR,COBAGB2X,BACS,388762.26,61.09175050403622,
2026-05-20 16:21:00,2,TXN00539447,CR,MIDLGB22,BACS,124499.6,19.56439521946474,
2026-05-20 16:21:00,3,TXN00539448,DR,NTSBGB2L,FPS,123096.17,19.343854276499034,
2026-05-20 16:22:00,1,TXN00539451,CR,RBOSGB2L,BACS,474474.49,44.13340169464073,852.0059371813369
2026-05-20 16:22:00,2,TXN00539450,CR,DEUTGB2L,CHAPS,399604.82,37.16937456463593,717.5637180542192
