timestamp,status,direction,total_amount,baseline,excess_over_baseline,txn_count,vote_count,ewi_score,top_txn_amount,top_n_sum,pct_excess_explained_by_top_n,max_duplicate_txns,likely_cause
2026-05-14 12:06:00,RED_CONFIRMED,HIGH,1778352.85,1450718.5249380176,327634.3250619825,5,1,84.83042551862181,1201160.61,1778352.85,542.7858786357529,1,SINGLE_LARGE_PAYMENT
2026-05-14 12:07:00,RED_CONFIRMED,HIGH,2882294.5,1459638.7313718775,1422655.7686281225,5,1,84.67808091721939,2121596.35,2882294.5,202.59957212133037,1,SINGLE_LARGE_PAYMENT
2026-05-14 12:08:00,RED_CONFIRMED,LOW,1044693.3,1459638.7313718775,-414945.43137187744,9,1,83.4540499329937,458628.12,887804.0399999999,,1,BROAD_ELEVATION
2026-05-14 16:13:00,RED_CONFIRMED,HIGH,1010546.99,763866.1915997968,246680.79840020323,6,1,79.85060833794195,462271.24,1007444.7699999999,408.4001578288916,1,SINGLE_LARGE_PAYMENT
2026-05-15 06:32:00,RED_CONFIRMED,HIGH,577084.64,435392.20189738076,141692.43810261926,5,1,84.85742691840015,363639.7,577084.64,407.2797728147303,1,SINGLE_LARGE_PAYMENT
2026-05-15 06:33:00,RED_CONFIRMED,LOW,388095.26,435392.20189738076,-47296.94189738075,2,1,83.80183685861185,293163.51,388095.26,,1,DR_CR_IMBALANCE
2026-05-15 06:34:00,RED_CONFIRMED,HIGH,448401.1,435392.20189738076,13008.89810261922,4,1,80.82163783803024,171485.28,448401.1,3446.8799468090124,1,SINGLE_LARGE_PAYMENT
2026-05-15 06:39:00,RED_CONFIRMED,LOW,253313.71,435392.20189738076,-182078.49189738077,3,0,42.26204215442846,221439.91,253313.71,,1,DR_CR_IMBALANCE
2026-05-15 06:40:00,RED_CONFIRMED,HIGH,563262.38,431803.89744779177,131458.48255220824,4,0,41.97217724780722,294925.8,563262.38,428.4716886004693,1,SINGLE_LARGE_PAYMENT
2026-05-15 06:41:00,RED_CONFIRMED,LOW,330533.21,431803.89744779177,-101270.68744779174,2,0,42.064326403997505,263615.82,330533.21,,1,BROAD_ELEVATION
2026-05-15 06:42:00,RED_CONFIRMED,LOW,231212.72,421991.3610141643,-190778.64101416428,1,0,42.08237276370774,231212.72,231212.72,,1,FLOW_STALL_or_OUTAGE
2026-05-15 10:56:00,RED_CONFIRMED,HIGH,12085528.14,1714927.2869531165,10370600.853046885,10,2,38.32828338494313,11193564.05,11927367.72,115.01134687384808,1,SINGLE_LARGE_PAYMENT
2026-05-18 06:39:00,RED_CONFIRMED,LOW,255640.55,431803.89744779177,-176163.34744779178,2,0,42.564301553628866,181745.66,255640.55,,1,DR_CR_IMBALANCE
2026-05-19 06:39:00,RED_CONFIRMED,HIGH,2041913.8900000001,435392.20189738076,1606521.6881026193,2,0,47.79613786468178,1926655.62,2041913.8900000001,127.10154522791413,1,SINGLE_LARGE_PAYMENT
2026-05-19 06:40:00,RED_CONFIRMED,HIGH,1797907.1500000001,435392.20189738076,1362514.9481026195,3,0,45.11905288180114,1127915.58,1797907.1500000001,131.9550403834974,1,SINGLE_LARGE_PAYMENT
2026-05-19 09:06:00,RED_CONFIRMED,HIGH,15969243.280000001,2461270.4700465007,13507972.8099535,10,1,40.60273409833727,14472642.9,15597530.3,115.46906793080593,1,SINGLE_LARGE_PAYMENT
2026-05-19 15:46:00,RED_CONFIRMED,LOW,441213.19,800667.4546034691,-359454.2646034691,3,1,80.78827597350481,357611.62,441213.19,,1,BROAD_ELEVATION
2026-05-19 15:47:00,RED_CONFIRMED,LOW,377754.2,785300.4006538405,-407546.2006538405,2,1,75.32965106083542,281715.09,377754.2,,1,BROAD_ELEVATION
2026-05-20 06:47:00,RED_CONFIRMED,HIGH,633011.55,546843.1620274213,86168.38797257876,3,1,84.6216761070022,346684.6,633011.55,734.6215530937429,1,SINGLE_LARGE_PAYMENT
2026-05-20 06:48:00,RED_CONFIRMED,HIGH,571939.05,547870.2177317477,24068.832268252387,5,1,85.73870144176645,294325.28,571939.0499999999,2376.2642226495013,1,SINGLE_LARGE_PAYMENT
2026-05-20 06:49:00,RED_CONFIRMED,HIGH,875620.72,547870.2177317477,327750.5022682523,5,1,83.35132502796513,469433.97,875620.7200000001,267.16075610567185,1,SINGLE_LARGE_PAYMENT
2026-05-20 06:50:00,RED_CONFIRMED,HIGH,862862.75,560133.039926861,302729.71007313905,2,1,80.47447547765528,735144.99,862862.75,285.0274423978848,1,SINGLE_LARGE_PAYMENT
2026-05-20 06:51:00,RED_CONFIRMED,LOW,0.0,560133.039926861,-560133.039926861,0,4,82.31906263557016,0.0,0.0,,0,FLOW_STALL_or_OUTAGE
2026-05-20 06:52:00,RED_CONFIRMED,HIGH,751424.4,560133.039926861,191291.36007313908,2,1,83.41448852802189,606664.92,751424.4,392.81669580513073,1,SINGLE_LARGE_PAYMENT
2026-05-20 06:53:00,RED_CONFIRMED,HIGH,917516.8700000001,579206.0827789678,338310.7872210323,3,1,85.8217060587835,447520.44,917516.87,271.2053250021107,1,SINGLE_LARGE_PAYMENT
2026-05-20 06:54:00,RED_CONFIRMED,HIGH,846660.6499999999,589038.9447543109,257621.70524568902,4,1,83.62554877069596,466672.42,846660.6499999999,328.6449211228361,1,SINGLE_LARGE_PAYMENT
2026-05-20 06:55:00,RED_CONFIRMED,HIGH,699299.75,593699.649776849,105600.10022315104,6,1,80.93062411214186,399027.74,684109.0100000001,647.8298870496913,1,SINGLE_LARGE_PAYMENT
2026-05-20 07:04:00,RED_CONFIRMED,LOW,552967.1900000001,772933.4582178923,-219966.26821789227,4,1,80.62890507398033,341262.52,552967.19,,1,DR_CR_IMBALANCE
2026-05-20 08:07:00,RED_CONFIRMED,HIGH,14515701.03,1812992.7592773056,12702708.270722695,8,1,39.65880006532053,12706895.95,14406271.549999997,113.4110241924054,1,SINGLE_LARGE_PAYMENT
2026-05-20 11:37:00,RED_CONFIRMED,LOW,1030139.59,1319797.283832928,-289657.69383292797,6,0,33.47244851413626,285611.32,973423.37,,1,BROAD_ELEVATION
2026-05-20 11:38:00,RED_CONFIRMED,LOW,192202.82,1319797.283832928,-1127594.4638329279,4,0,39.09384779970754,65937.25,192202.82,,1,BROAD_ELEVATION
2026-05-20 11:54:00,RED_CONFIRMED,HIGH,1405053.9000000001,1257120.1335119747,147933.76648802543,7,0,64.59112790452808,856865.18,1277663.0200000003,863.6723381902274,1,SINGLE_LARGE_PAYMENT
2026-05-20 11:55:00,RED_CONFIRMED,HIGH,1962009.23,1257120.1335119747,704889.0964880253,4,0,64.65272096922963,1671543.05,1962009.23,278.3429676775162,1,SINGLE_LARGE_PAYMENT
2026-05-20 11:56:00,RED_CONFIRMED,LOW,116156.68,1257120.1335119747,-1140963.4535119748,1,0,63.52183128804878,116156.68,116156.68,,1,FLOW_STALL_or_OUTAGE
2026-05-20 11:57:00,RED_CONFIRMED,LOW,1078836.9100000001,1257120.1335119747,-178283.22351197456,5,0,63.19365786779726,512687.68,1078836.9100000001,,1,BROAD_ELEVATION
2026-05-20 11:58:00,RED_CONFIRMED,LOW,1161019.3900000001,1237951.4502514307,-76932.06025143061,5,0,63.344021983781396,391553.3,1161019.3900000001,,1,BROAD_ELEVATION
2026-05-20 11:59:00,RED_CONFIRMED,LOW,579100.18,1237951.4502514307,-658851.2702514307,5,0,58.48771308848101,222681.23,579100.18,,1,BROAD_ELEVATION
2026-05-20 12:00:00,RED_CONFIRMED,LOW,717803.4199999999,1442645.399581297,-724841.9795812971,5,0,57.36048644048324,390244.2,717803.4199999999,,1,DR_CR_IMBALANCE
2026-05-20 12:01:00,RED_CONFIRMED,LOW,978421.8999999999,1407307.1219544674,-428885.2219544675,5,0,56.7981604166578,456667.98,978421.8999999999,,1,BROAD_ELEVATION
2026-05-20 12:02:00,RED_CONFIRMED,LOW,350433.05000000005,1407307.1219544674,-1056874.0719544673,4,0,58.6162567419422,171759.01,350433.05000000005,,1,BROAD_ELEVATION
2026-05-20 12:03:00,RED_CONFIRMED,HIGH,1450823.6999999997,1407307.1219544674,43516.57804553234,6,0,57.98889167090366,710813.75,1427668.0899999999,3280.745302413714,1,SINGLE_LARGE_PAYMENT
2026-05-20 12:04:00,RED_CONFIRMED,HIGH,3764011.32,1435622.5896881989,2328388.7303118007,7,0,56.162481836394,2211186.39,3652780.1,156.88016577501844,1,SINGLE_LARGE_PAYMENT
2026-05-20 12:05:00,RED_CONFIRMED,HIGH,7344771.33,1435622.5896881989,5909148.740311801,12,1,54.64365271840446,4766753.28,6730975.3100000005,113.90769814409572,1,SINGLE_LARGE_PAYMENT
2026-05-20 12:06:00,RED_CONFIRMED,LOW,1013462.49,1435622.5896881989,-422160.0996881989,6,0,47.095645737778284,342094.5,934849.0800000001,,1,BROAD_ELEVATION
2026-05-20 12:07:00,RED_CONFIRMED,HIGH,2171129.03,1435622.5896881989,735506.4403118009,7,0,42.11093166217617,1157009.01,2082187.31,283.0957277705556,1,SINGLE_LARGE_PAYMENT
2026-05-20 12:08:00,RED_CONFIRMED,HIGH,1502692.92,1435622.5896881989,67070.33031180105,8,0,33.77576549283734,422714.13,1313262.2999999998,1958.0376209492601,1,SINGLE_LARGE_PAYMENT
2026-05-20 12:09:00,RED_CONFIRMED,HIGH,2552546.6399999997,1435622.5896881989,1116924.0503118008,7,0,34.62063248347385,1899613.7,2488319.88,222.78326617690433,1,SINGLE_LARGE_PAYMENT
2026-05-20 12:10:00,RED_CONFIRMED,LOW,314380.13,1435622.5896881989,-1121242.4596881988,3,0,36.31314882949062,212201.52,314380.13,,1,DR_CR_IMBALANCE
2026-05-20 12:11:00,RED_CONFIRMED,LOW,773723.6799999999,1407307.1219544674,-633583.4419544674,6,0,36.92529022157896,403705.19,726845.2400000001,,1,BROAD_ELEVATION
2026-05-20 12:12:00,RED_CONFIRMED,HIGH,2239107.51,1407307.1219544674,831800.3880455324,8,0,35.979132213323545,1226311.75,2052866.97,246.7980298522807,1,SINGLE_LARGE_PAYMENT
2026-05-20 12:13:00,RED_CONFIRMED,HIGH,1497528.63,1435622.5896881989,61906.040311801014,8,0,33.87933899552468,336851.19,1247723.06,2015.511012682472,1,SINGLE_LARGE_PAYMENT
2026-05-20 12:14:00,RED_CONFIRMED,LOW,867845.7100000001,1457920.8709642414,-590075.1609642414,7,0,33.09323612253669,360474.78,802445.3900000001,,1,BROAD_ELEVATION
2026-05-20 12:15:00,RED_CONFIRMED,LOW,1595044.7,1834464.9750214946,-239420.2750214946,10,0,32.5454778268016,373124.89,1294339.5900000003,,1,BROAD_ELEVATION
2026-05-20 12:16:00,RED_CONFIRMED,LOW,1305906.52,1834464.9750214946,-528558.4550214945,5,0,32.645773503499505,981967.02,1305906.52,,1,DR_CR_IMBALANCE
2026-05-20 12:17:00,RED_CONFIRMED,LOW,141389.09,1808466.478967838,-1667077.388967838,2,2,41.53305926319612,89634.12,141389.09,,1,FLOW_STALL_or_OUTAGE
2026-05-20 12:18:00,RED_CONFIRMED,LOW,913024.71,1777643.8584948764,-864619.1484948765,7,0,44.201253465504635,233717.78,812587.14,,1,BROAD_ELEVATION
2026-05-20 12:19:00,RED_CONFIRMED,HIGH,5083485.5600000005,1757651.39822358,3325834.1617764207,8,0,47.74222610944853,4259675.15,4979444.41,149.72016546189843,1,SINGLE_LARGE_PAYMENT
2026-05-20 12:20:00,RED_CONFIRMED,HIGH,3801831.0700000003,1757651.39822358,2044179.6717764202,8,0,40.10676770837471,2028685.13,3581739.3499999996,175.21646455310943,1,SINGLE_LARGE_PAYMENT
2026-05-20 14:57:00,RED_CONFIRMED,LOW,512235.96,1224803.9732567775,-712568.0132567775,6,1,86.72835099911218,247564.29,493808.77,,1,BROAD_ELEVATION
2026-05-20 14:58:00,RED_CONFIRMED,LOW,775166.56,1224803.9732567775,-449637.41325677745,5,1,85.0628652792056,254561.51,775166.5599999999,,1,BROAD_ELEVATION
2026-05-20 14:59:00,RED_CONFIRMED,HIGH,1839748.78,1224803.9732567775,614944.8067432225,6,1,84.74079649276663,1114370.5,1817409.73,295.5403005393427,1,SINGLE_LARGE_PAYMENT
2026-05-20 15:00:00,RED_CONFIRMED,LOW,922435.9,1306905.8477619288,-384469.9477619288,5,1,84.70775603327682,390397.32,922435.9,,1,BROAD_ELEVATION
2026-05-20 15:01:00,RED_CONFIRMED,LOW,1016786.35,1297040.1827950154,-280253.8327950154,7,1,84.34649816203834,743692.01,986447.4299999999,,1,DR_CR_IMBALANCE
2026-05-20 15:02:00,RED_CONFIRMED,LOW,979813.25,1283485.8669238645,-303672.61692386447,5,1,83.02000246762303,460424.87,979813.2500000001,,1,BROAD_ELEVATION
2026-05-20 15:03:00,RED_CONFIRMED,HIGH,2130919.11,1283485.8669238645,847433.2430761354,7,1,78.80747876219874,679356.33,2022368.4899999998,238.64634843199153,1,SINGLE_LARGE_PAYMENT
2026-05-20 15:04:00,RED_CONFIRMED,LOW,337779.33,1283485.8669238645,-945706.5369238644,3,1,75.64231087660718,220046.03,337779.32999999996,,1,DR_CR_IMBALANCE
2026-05-20 15:31:00,RED_CONFIRMED,HIGH,2681311.15,853929.4544008978,1827381.695599102,3,1,82.35359720454977,2568308.11,2681311.15,146.72967100729,1,SINGLE_LARGE_PAYMENT
2026-05-20 15:32:00,RED_CONFIRMED,LOW,123885.88,853929.4544008978,-730043.5744008978,2,1,78.06057670443919,97402.35,123885.88,,1,BROAD_ELEVATION
2026-05-20 16:17:00,RED_CONFIRMED,LOW,99249.69,1066842.569535391,-967592.879535391,1,1,86.45381063215962,99249.69,99249.69,,1,FLOW_STALL_or_OUTAGE
2026-05-20 16:18:00,RED_CONFIRMED,LOW,354384.82999999996,1066842.569535391,-712457.739535391,3,1,84.32275742555035,189186.24,354384.82999999996,,1,BROAD_ELEVATION
2026-05-20 16:19:00,RED_CONFIRMED,LOW,380865.36,1019402.4839393442,-638537.1239393442,4,1,83.77195743320507,156644.12,380865.36000000004,,1,BROAD_ELEVATION
2026-05-20 16:20:00,RED_CONFIRMED,LOW,522923.60000000003,1019402.4839393442,-496478.88393934414,4,1,82.72223015602728,412468.83,522923.60000000003,,1,DR_CR_IMBALANCE
2026-05-20 16:21:00,RED_CONFIRMED,LOW,636358.03,1019402.4839393442,-383044.45393934415,3,1,81.43778517545672,388762.26,636358.03,,1,BROAD_ELEVATION
2026-05-20 16:22:00,RED_CONFIRMED,HIGH,1075091.59,1019402.4839393442,55689.106060655904,4,1,78.45736900221922,474474.49,1075091.59,1930.5240576658264,1,SINGLE_LARGE_PAYMENT
2026-05-20 16:23:00,RED_CONFIRMED,LOW,323620.52999999997,1066842.569535391,-743222.0395353909,3,1,75.51902708107923,174859.05,323620.52999999997,,1,DR_CR_IMBALANCE
2026-05-20 16:57:00,RED_CONFIRMED,HIGH,40332587.010000005,1882965.2507662114,38449621.759233795,17,2,42.28167345335016,37906524.45,39335904.68000001,102.30504977738401,1,SINGLE_LARGE_PAYMENT
2026-05-21 06:39:00,RED_CONFIRMED,LOW,0.0,407387.0299556625,-407387.0299556625,0,3,47.676390050299496,0.0,0.0,,0,FLOW_STALL_or_OUTAGE
2026-05-21 06:40:00,RED_CONFIRMED,HIGH,416373.82,402044.4028769665,14329.41712303349,4,0,48.758943035325984,219472.34,416373.82,2905.727542334639,1,SINGLE_LARGE_PAYMENT
2026-05-21 06:41:00,RED_CONFIRMED,HIGH,517356.94999999995,402044.4028769665,115312.54712303344,2,0,49.137458080004706,355576.86,517356.94999999995,448.6562502587015,1,SINGLE_LARGE_PAYMENT
2026-05-21 06:42:00,RED_CONFIRMED,HIGH,539354.14,407387.0299556625,131967.11004433752,4,0,43.1887611390875,279024.34,539354.14,408.7034563527163,1,SINGLE_LARGE_PAYMENT
2026-05-21 06:43:00,RED_CONFIRMED,LOW,162413.52,407387.0299556625,-244973.5099556625,2,0,42.74194966099491,82975.62,162413.52,,1,DR_CR_IMBALANCE
2026-05-21 09:24:00,RED_CONFIRMED,HIGH,16225649.48,2193869.9301977823,14031779.549802218,19,1,39.97020624081602,13498243.91,14942870.17,106.49305112700851,1,SINGLE_LARGE_PAYMENT
2026-05-21 16:06:00,RED_CONFIRMED,LOW,88013.76,808018.5858198131,-720004.8258198131,3,1,87.3375471719741,40500.74,88013.76000000001,,1,DR_CR_IMBALANCE
2026-05-21 16:07:00,RED_CONFIRMED,LOW,521281.62,808018.5858198131,-286736.9658198131,4,1,85.68245075886507,330005.27,521281.62000000005,,1,BROAD_ELEVATION
2026-05-21 16:08:00,RED_CONFIRMED,LOW,757648.03,790883.6526811325,-33235.62268113252,2,1,85.12874927798826,634470.86,757648.03,,1,BROAD_ELEVATION
2026-05-21 16:09:00,RED_CONFIRMED,LOW,586577.52,789229.0457023751,-202651.5257023751,5,1,82.3656573175693,321382.29,586577.52,,1,DR_CR_IMBALANCE
2026-05-21 16:10:00,RED_CONFIRMED,LOW,614350.7799999999,783298.8723830784,-168948.09238307853,5,1,78.80348338974885,293552.63,614350.78,,1,DR_CR_IMBALANCE
2026-05-21 16:42:00,RED_CONFIRMED,HIGH,22624646.580000002,1318145.8176177377,21306500.762382265,12,2,41.57269889158028,15622873.75,21683941.639999997,101.77148224303507,1,SINGLE_LARGE_PAYMENT
2026-05-22 06:32:00,RED_CONFIRMED,HIGH,3810891.7899999996,401264.08703450026,3409627.7029654994,6,1,80.236407779924,2469483.07,3730209.26,109.40224519984034,1,SINGLE_LARGE_PAYMENT
2026-05-22 06:33:00,RED_CONFIRMED,HIGH,1005217.67,407237.4149762735,597980.2550237265,2,1,76.2513937391971,912413.31,1005217.67,168.10215079093462,1,SINGLE_LARGE_PAYMENT
2026-05-22 06:39:00,RED_CONFIRMED,HIGH,1195365.49,397992.280857161,797373.2091428391,9,0,56.72153620981157,262142.28,976481.5,122.46229103304071,1,SINGLE_LARGE_PAYMENT
2026-05-22 06:40:00,RED_CONFIRMED,HIGH,1934137.2100000002,401264.08703450026,1532873.1229655,7,0,55.73331562718343,680494.18,1917306.2200000002,125.07925093570532,1,SINGLE_LARGE_PAYMENT
2026-05-22 06:41:00,RED_CONFIRMED,HIGH,846517.97,401264.08703450026,445253.8829654997,4,0,54.38427591646687,380860.11,846517.97,190.12028920713357,1,SINGLE_LARGE_PAYMENT
2026-05-22 06:42:00,RED_CONFIRMED,HIGH,648563.7699999999,407237.4149762735,241326.3550237264,4,0,52.27829997267806,408055.22,648563.77,268.74966471699094,1,SINGLE_LARGE_PAYMENT
2026-05-22 06:43:00,RED_CONFIRMED,HIGH,709939.87,414507.2511744981,295432.6188255019,3,0,48.63356862118666,448094.4,709939.87,240.30517443279615,1,SINGLE_LARGE_PAYMENT
2026-05-22 06:44:00,RED_CONFIRMED,LOW,44745.67,414507.2511744981,-369761.58117449813,1,0,45.50968125432758,44745.67,44745.67,,1,FLOW_STALL_or_OUTAGE
2026-05-22 06:45:00,RED_CONFIRMED,HIGH,1831916.08,617435.1268799688,1214480.9531200314,5,0,41.735822445530495,1246794.05,1831916.08,150.8394244713153,1,SINGLE_LARGE_PAYMENT
2026-05-22 06:46:00,RED_CONFIRMED,LOW,296070.82,625866.1010677832,-329795.2810677832,3,0,38.919799002939236,174376.03,296070.82,,1,BROAD_ELEVATION
2026-05-22 10:40:00,RED_CONFIRMED,HIGH,27694992.090000004,2008433.210872471,25686558.879127532,17,2,40.41772605871946,24385548.16,26276351.54,102.29611394678375,1,SINGLE_LARGE_PAYMENT
2026-05-22 12:26:00,RED_CONFIRMED,HIGH,22641997.249999996,1618441.084929354,21023556.16507064,10,2,40.70660013261269,21862233.49,22448417.74,106.77745269992276,1,SINGLE_LARGE_PAYMENT
2026-05-25 09:24:00,RED_CONFIRMED,HIGH,17300817.369999997,2280442.962460147,15020374.40753985,11,1,39.21624841393195,15271207.69,16374154.199999997,109.01295637331505,1,SINGLE_LARGE_PAYMENT
2026-05-26 06:47:00,RED_CONFIRMED,HIGH,1419993.0799999998,657265.7274577034,762727.3525422964,4,1,84.332901017324,1141884.76,1419993.0799999998,186.17308993402796,1,SINGLE_LARGE_PAYMENT
2026-05-26 06:48:00,RED_CONFIRMED,LOW,515740.86,657265.7274577034,-141524.86745770345,4,1,78.28910854864021,214284.28,515740.86,,1,BROAD_ELEVATION
2026-05-26 06:49:00,RED_CONFIRMED,LOW,104461.75,657265.7274577034,-552803.9774577034,2,1,74.57831065125693,79625.69,104461.75,,1,DR_CR_IMBALANCE
2026-05-26 06:50:00,RED_CONFIRMED,HIGH,685417.24,649180.259612964,36236.98038703599,2,0,71.82444154276233,618257.68,685417.24,1891.485528538168,1,SINGLE_LARGE_PAYMENT
2026-05-26 06:51:00,RED_CONFIRMED,LOW,479885.75,649180.259612964,-169294.509612964,4,0,68.78551475466354,188651.48,479885.75,,1,BROAD_ELEVATION
2026-05-26 07:11:00,RED_CONFIRMED,LOW,161336.74,764637.259252191,-603300.5192521911,2,0,43.19580249939653,101694.17,161336.74,,1,DR_CR_IMBALANCE
2026-05-26 09:01:00,RED_CONFIRMED,HIGH,12297995.84,2413595.8580459156,9884399.981954085,10,0,43.542045783395054,11217269.34,12085290.729999999,122.26630601821125,1,SINGLE_LARGE_PAYMENT
2026-05-26 11:48:00,RED_CONFIRMED,HIGH,1807954.99,1264141.0289010536,543813.9610989464,8,1,86.5594483348894,794574.97,1656076.71,304.53000997866593,1,SINGLE_LARGE_PAYMENT
2026-05-26 11:49:00,RED_CONFIRMED,HIGH,2320307.94,1264141.0289010536,1056166.9110989464,9,1,84.06814745384803,691575.47,2037165.7300000002,192.8829343725908,1,SINGLE_LARGE_PAYMENT
2026-05-26 11:50:00,RED_CONFIRMED,HIGH,1495117.1099999999,1272417.2799841654,222699.83001583442,9,1,80.69915951948501,833030.84,1409804.76,633.0515653737858,1,SINGLE_LARGE_PAYMENT
2026-05-27 13:40:00,RED_CONFIRMED,HIGH,34056560.370000005,1650876.7447287324,32405683.625271272,13,2,44.49309568219288,29356829.96,32629497.62,100.69066277791525,1,SINGLE_LARGE_PAYMENT
2026-05-27 13:59:00,RED_CONFIRMED,HIGH,13151460.85,1666619.9630794895,11484840.88692051,10,0,40.58320296031544,12076071.32,12886453.58,112.20402360711601,1,SINGLE_LARGE_PAYMENT
2026-05-27 14:26:00,RED_CONFIRMED,HIGH,24655787.5,1599796.923942176,23055990.576057825,13,1,44.15746910192454,22190453.95,23954811.47,103.89842670596656,1,SINGLE_LARGE_PAYMENT
2026-05-27 17:30:00,RED_CONFIRMED,HIGH,51121215.83,1761673.3118693065,49359542.51813069,13,2,48.830904173622024,49063083.08,50479865.65,102.26971943967631,1,SINGLE_LARGE_PAYMENT
2026-05-28 06:32:00,RED_CONFIRMED,HIGH,1103773.44,450398.6406801052,653374.7993198948,4,1,79.95589121304859,782738.11,1103773.44,168.934192311814,1,SINGLE_LARGE_PAYMENT
2026-05-28 10:36:00,RED_CONFIRMED,HIGH,10105044.14,2129201.785654325,7975842.354345676,19,3,68.00198966929999,5855642.2,8853540.770000001,111.00446042763255,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:17:00,RED_CONFIRMED,HIGH,323984.61,179094.12140852117,144890.48859147882,2,1,85.87869352985967,177742.96,323984.61,223.60654115362954,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:18:00,RED_CONFIRMED,LOW,0.0,181624.45121464774,-181624.45121464774,0,4,86.7295760920157,0.0,0.0,,0,FLOW_STALL_or_OUTAGE
2026-05-29 06:19:00,RED_CONFIRMED,HIGH,346058.46,181624.45121464774,164434.0087853523,1,1,86.7369335435905,346058.46,346058.46,210.45431085471824,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:20:00,RED_CONFIRMED,HIGH,917746.94,181624.45121464774,736122.4887853522,4,1,86.66500867338739,647300.28,917746.94,124.67312899437964,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:21:00,RED_CONFIRMED,HIGH,975785.8,181624.45121464774,794161.3487853523,4,1,85.29458637623718,397594.5,975785.7999999999,122.8699686143675,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:22:00,RED_CONFIRMED,HIGH,1414436.58,184429.74863350106,1230006.831366499,6,1,85.12227881148193,692856.92,1381252.05,112.29629094543097,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:23:00,RED_CONFIRMED,HIGH,1194114.7000000002,190093.37513072687,1004021.3248692733,3,1,84.25648328449175,815662.06,1194114.7,118.93320096119247,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:24:00,RED_CONFIRMED,HIGH,313087.98,190093.37513072687,122994.60486927311,2,1,83.49856367857592,289484.6,313087.98,254.55423864548433,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:25:00,RED_CONFIRMED,HIGH,626148.83,190093.37513072687,436055.4548692731,5,1,83.41067871284353,321605.79,626148.83,143.59385326063992,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:26:00,RED_CONFIRMED,HIGH,458760.18,190093.37513072687,268666.8048692731,4,1,84.20192893170243,242434.85,458760.18,170.7543215929567,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:27:00,RED_CONFIRMED,HIGH,870512.45,197848.09329393884,672664.3567060612,4,1,84.93597147708253,470362.19,870512.45,129.41260248465846,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:28:00,RED_CONFIRMED,HIGH,387642.38,197848.09329393884,189794.28670606116,4,1,84.96234249140868,135550.12,387642.38,204.24343995156758,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:29:00,RED_CONFIRMED,HIGH,331264.67,207241.69024135472,124022.97975864526,4,1,84.96073263788251,232390.2,331264.67,267.09942838388264,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:30:00,RED_CONFIRMED,LOW,354772.97,492643.94467122917,-137870.9746712292,3,1,84.91836581690673,198218.34,354772.97,,1,BROAD_ELEVATION
2026-05-29 06:31:00,RED_CONFIRMED,HIGH,897410.47,492643.94467122917,404766.5253287708,4,1,84.80844607446198,334049.13,897410.47,221.71064399929813,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:32:00,RED_CONFIRMED,LOW,15251.97,492643.94467122917,-477391.9746712292,1,2,85.84606033967373,15251.97,15251.97,,1,FLOW_STALL_or_OUTAGE
2026-05-29 06:33:00,RED_CONFIRMED,HIGH,2214300.02,479108.7723018195,1735191.2476981804,4,1,86.04281572189576,2069901.99,2214300.02,127.61129488967755,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:34:00,RED_CONFIRMED,HIGH,1650901.2599999998,492643.94467122917,1158257.3153287705,6,1,85.11973565628999,986333.08,1636356.7300000002,141.2774785312296,1,SINGLE_LARGE_PAYMENT
2026-05-29 06:35:00,RED_CONFIRMED,HIGH,605382.1699999999,507831.4861619755,97550.68383802444,5,1,81.18017615300779,264679.97,605382.1699999999,620.5821898749489,1,SINGLE_LARGE_PAYMENT
2026-05-29 10:34:00,RED_CONFIRMED,HIGH,12621158.03,2203145.329467189,10418012.70053281,15,2,62.20039958077083,10946152.65,11915040.43,114.36960937272256,1,SINGLE_LARGE_PAYMENT
2026-05-29 13:05:00,RED_CONFIRMED,HIGH,16301218.97,1902486.69368934,14398732.27631066,19,2,50.163994487816076,8349627.24,13415099.55,93.1686157681467,1,SINGLE_LARGE_PAYMENT
2026-05-29 15:58:00,RED_CONFIRMED,HIGH,11156951.130000003,899425.4785730673,10257525.651426936,18,2,48.04608671774392,8100304.28,9980639.990000002,97.30065835722851,1,SINGLE_LARGE_PAYMENT
2026-06-01 06:17:00,RED_CONFIRMED,HIGH,1031457.83,207241.69024135472,824216.1397586452,3,1,86.85820126299215,656677.52,1031457.83,125.14409512801355,1,SINGLE_LARGE_PAYMENT
2026-06-01 06:18:00,RED_CONFIRMED,HIGH,233105.94,212862.39366569495,20243.54633430505,3,1,85.38160100939929,212783.94,233105.94,1151.5074293330451,1,SINGLE_LARGE_PAYMENT
