TransactionDate,AccountBalance
29-11-2023 17:55,1593.03
29-11-2023 18:10,370.81
30-11-2023 16:07,1549.27
30-11-2023 16:31,9418.08
30-11-2023 16:52,5956.89
30-11-2023 17:48,7591.13
30-11-2023 17:53,6810.94
30-11-2023 18:08,7153.72
01-12-2023 16:01,1726.4
01-12-2023 17:01,1370.03
01-12-2023 17:04,6171.89
01-12-2023 17:26,8287.54
01-12-2023 17:35,1285.42
01-12-2023 17:45,2293.13
01-12-2023 18:46,5894.09
04-12-2023 16:08,6911.2
04-12-2023 16:10,7135.64
04-12-2023 16:14,9578.74
04-12-2023 16:16,3493.13
04-12-2023 16:20,9575.42
04-12-2023 16:23,3228.87
04-12-2023 16:27,658.91
04-12-2023 16:27,796.35
04-12-2023 16:31,13779.97
04-12-2023 16:57,2963.29
04-12-2023 17:06,1636.32
04-12-2023 17:07,4057.1
04-12-2023 17:54,816.01
04-12-2023 18:01,591.23
04-12-2023 18:06,6292.29
04-12-2023 18:11,1769.06
04-12-2023 18:27,4392.73
04-12-2023 18:30,325.15
04-12-2023 18:43,5434.64
05-12-2023 16:04,6570.94
05-12-2023 16:19,1719.97
05-12-2023 16:32,1968.36
05-12-2023 17:51,13793.53
05-12-2023 17:57,1307.23
06-12-2023 16:42,1445.47
06-12-2023 17:10,8171.26
06-12-2023 17:27,10001.66
06-12-2023 17:34,8576.65
06-12-2023 18:15,2552.54
07-12-2023 16:02,7310.83
07-12-2023 16:10,3101.54
07-12-2023 16:19,3841.42
07-12-2023 16:20,1389.37
07-12-2023 16:59,7801.32
07-12-2023 17:13,9297.5
08-12-2023 16:06,330.16
08-12-2023 16:16,5839.38
08-12-2023 16:39,3319.76
08-12-2023 16:45,1503.56
08-12-2023 16:47,1533.32
08-12-2023 17:05,906.2
08-12-2023 17:05,7380.63
08-12-2023 17:24,312.19
11-12-2023 16:03,14409.74
11-12-2023 16:06,6095.65
11-12-2023 16:06,7696.16
11-12-2023 16:09,1602.13
11-12-2023 16:23,1171.98
11-12-2023 16:37,6486.18
11-12-2023 16:40,5209.16
11-12-2023 16:47,1242.49
11-12-2023 16:57,7322.01
11-12-2023 17:19,5579.11
11-12-2023 17:26,5103.67
11-12-2023 17:28,1547.71
11-12-2023 18:32,954.83
11-12-2023 18:43,6697.79
12-12-2023 16:17,1730.28
12-12-2023 16:23,3465.54
12-12-2023 16:56,2202.21
12-12-2023 16:57,7473.73
12-12-2023 17:20,5897.29
12-12-2023 17:41,7863.6
13-12-2023 16:01,1509.27
13-12-2023 17:02,12801.93
13-12-2023 17:25,3753.24
14-12-2023 17:31,1061.96
14-12-2023 18:32,5109.97
14-12-2023 18:52,7697.68
14-12-2023 18:53,7645.47
15-12-2023 16:16,7568.4
15-12-2023 16:38,13264.14
15-12-2023 16:48,6847.47
15-12-2023 17:01,1879.82
18-12-2023 16:25,11726.47
18-12-2023 16:32,6133.22
18-12-2023 16:33,8802.97
18-12-2023 16:33,3872.55
18-12-2023 16:47,1182.77
18-12-2023 17:09,3921.74
18-12-2023 17:10,447.06
18-12-2023 17:22,765.81
18-12-2023 17:53,9738.6
18-12-2023 18:11,7531.43
18-12-2023 18:25,1913.06
18-12-2023 18:34,7330.31
18-12-2023 18:41,6323.45
18-12-2023 18:46,1362.39
19-12-2023 16:46,8253.52
19-12-2023 16:55,2513.56
19-12-2023 16:57,636.42
19-12-2023 17:11,6697.77
19-12-2023 17:19,548.45
20-12-2023 16:17,3656.93
20-12-2023 16:17,2757.23
20-12-2023 16:41,4576.78
20-12-2023 17:13,13586.99
20-12-2023 17:15,874.93
20-12-2023 18:12,11833.73
20-12-2023 18:58,7534.73
21-12-2023 16:37,1375.8
21-12-2023 17:01,12893.63
21-12-2023 17:56,1111.67
22-12-2023 16:27,3484.32
22-12-2023 16:42,1389.89
22-12-2023 17:08,7361.47
22-12-2023 17:17,6372.58
22-12-2023 17:31,7516.56
22-12-2023 17:49,14077.97
22-12-2023 18:24,1146.09
25-12-2023 16:11,11036.74
25-12-2023 16:25,796.63
25-12-2023 16:25,9077.62
25-12-2023 16:30,9588.07
25-12-2023 16:30,10668.24
25-12-2023 16:32,9286.37
25-12-2023 16:56,1619.54
25-12-2023 16:58,751.09
25-12-2023 17:01,1025.99
25-12-2023 17:05,476.19
25-12-2023 17:12,5946.45
25-12-2023 17:13,6949.21
25-12-2023 17:18,914.16
25-12-2023 17:19,2409.73
25-12-2023 17:31,12990.77
25-12-2023 17:31,6009.43
25-12-2023 17:41,1483.84
25-12-2023 17:41,11619.1
25-12-2023 17:42,664.72
25-12-2023 17:46,14365.18
25-12-2023 17:53,11088.95
25-12-2023 18:03,8019.89
25-12-2023 18:16,5374.54
25-12-2023 18:29,4835.91
26-12-2023 16:07,9594.11
26-12-2023 16:08,3966.54
26-12-2023 17:40,10887.59
26-12-2023 18:13,1214.93
27-12-2023 16:48,7299.86
27-12-2023 17:18,1204.11
27-12-2023 18:55,10216.25
28-12-2023 16:27,12221.17
28-12-2023 16:34,2610.67
28-12-2023 16:46,13374.89
28-12-2023 16:51,1119.21
28-12-2023 17:31,6689.87
28-12-2023 18:53,13265.92
29-12-2023 16:30,4298.13
29-12-2023 16:38,8602.22
29-12-2023 17:17,3801.82
29-12-2023 17:37,5670.82
29-12-2023 17:55,13084.27
29-12-2023 18:07,7950.48
29-12-2023 18:29,13899.24
